Source;Target;Combined;Inserts;Deletes
rifondare;rifonderebbero;rifondDEL(a)INS(e)reINS(b)INS(b)INS(e)INS(r)INS(o);INS(e),INS(b),INS(b),INS(e),INS(r),INS(o);DEL(a)
masticare;masticavi;masticaDEL(re)INS(v)INS(i);INS(v),INS(i);DEL(re)
bruscare;bruscassi;bruscaDEL(re)INS(ssi);INS(ssi);DEL(re)
intrigarsi;mi intrigai;INS(mi )intrigaDEL(r)DEL(s)i;INS(mi );DEL(r),DEL(s)
fasciarsi;si fasci;INS(si )fascDEL(i)DEL(ars)i;INS(si );DEL(i),DEL(ars)
surrogare;surrogaste;surrogaDEL(r)INS(st)e;INS(st);DEL(r)
sturare;sturasti;sturaDEL(re)INS(sti);INS(sti);DEL(re)
sussurrare;sussurravo;sussurraDEL(re)INS(v)INS(o);INS(v),INS(o);DEL(re)
accodarsi;vi accodaste;INS(vi )accodaDEL(r)sDEL(i)INS(t)INS(e);INS(vi ),INS(t),INS(e);DEL(r),DEL(i)
sopraspendere;sopraspendo;sopraspendDEL(ere)INS(o);INS(o);DEL(ere)
reassumere;reassumevate;reassumeDEL(r)INS(v)INS(a)INS(t)e;INS(v),INS(a),INS(t);DEL(r)
massacrare;massacrerai;massacDEL(r)DEL(a)reINS(r)INS(a)INS(i);INS(r),INS(a),INS(i);DEL(r),DEL(a)
svirgolare;svirgolasse;svirgolaDEL(r)INS(s)INS(s)e;INS(s),INS(s);DEL(r)
suturare;suturerebbe;suturDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a)
incomodare;incomoderà;incomodDEL(ar)eINS(r)INS(à);INS(r),INS(à);DEL(ar)
estinguersi;estinguendosi;estingueDEL(r)INS(n)INS(d)INS(o)si;INS(n),INS(d),INS(o);DEL(r)
annuvolare;annuvolate;annuvolaDEL(r)INS(t)e;INS(t);DEL(r)
rammemorare;rammemoravano;rammemoraDEL(re)INS(vano);INS(vano);DEL(re)
succidere;succidessi;succidDEL(er)eINS(ssi);INS(ssi);DEL(er)
transricevere;transricevevi;transricevDEL(er)eINS(v)INS(i);INS(v),INS(i);DEL(er)
responsabilizzarsi;ci responsabilizziamo;INS(ci )responsabilizzDEL(ars)iINS(a)INS(mo);INS(ci ),INS(a),INS(mo);DEL(ars)
insinuarsi;si insinuassero;INS(si )insinuaINS(s)INS(s)INS(e)rDEL(s)DEL(i)INS(o);INS(si ),INS(s),INS(s),INS(e),INS(o);DEL(s),DEL(i)
olezzare;olezzavano;olezzaDEL(re)INS(vano);INS(vano);DEL(re)
laureare;laureaste;laureaDEL(r)INS(st)e;INS(st);DEL(r)
gingillarsi;ci gingilliamo;INS(ci )gingillDEL(ars)iINS(a)INS(mo);INS(ci ),INS(a),INS(mo);DEL(ars)
sollevare;solleverei;sollevDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a)
asserragliarsi;mi asserraglierò;INS(mi )asserraglDEL(i)DEL(ars)iINS(e)INS(r)INS(ò);INS(mi ),INS(e),INS(r),INS(ò);DEL(i),DEL(ars)
ottonare;ottonerebbe;ottonDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a)
infradiciarsi;ci infradiciamo;INS(ci )infradiciaDEL(rsi)INS(mo);INS(ci ),INS(mo);DEL(rsi)
desquamarsi;si desquameranno;INS(si )desquamINS(e)INS(r)aDEL(rsi)INS(n)INS(no);INS(si ),INS(e),INS(r),INS(n),INS(no);DEL(rsi)
svigorirsi;mi svigorisco;INS(mi )svigoriDEL(r)sDEL(i)INS(c)INS(o);INS(mi ),INS(c),INS(o);DEL(r),DEL(i)
rispondere;risponderemmo;rispondereINS(mmo);INS(mmo);
marnare;marneranno;marnDEL(ar)eINS(r)INS(a)INS(n)INS(n)INS(o);INS(r),INS(a),INS(n),INS(n),INS(o);DEL(ar)
ossificare;ossificammo;ossificaDEL(re)INS(mmo);INS(mmo);DEL(re)
platinare;platinerete;platinDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a)
attaccare;attaccava;attaccINS(a)INS(v)aDEL(re);INS(a),INS(v);DEL(re)
barrire;barriranno;barrirDEL(e)INS(a)INS(n)INS(n)INS(o);INS(a),INS(n),INS(n),INS(o);DEL(e)
borbogliare;borbogliando;borbogliaDEL(re)INS(n)INS(d)INS(o);INS(n),INS(d),INS(o);DEL(re)
affrontarsi;mi affrontavo;INS(mi )affrontaDEL(rsi)INS(v)INS(o);INS(mi ),INS(v),INS(o);DEL(rsi)
premunire;premuniresti;premunireINS(sti);INS(sti);
industrializzare;industrializzi;industrializzDEL(are)INS(i);INS(i);DEL(are)
riammogliare;riammogliate;riammogliaDEL(r)INS(t)e;INS(t);DEL(r)
disarticolare;disarticoleremmo;disarticolDEL(a)INS(e)reINS(mmo);INS(e),INS(mmo);DEL(a)
istoriare;istoriarono;istoriarDEL(e)INS(o)INS(n)INS(o);INS(o),INS(n),INS(o);DEL(e)
trasecolare;trasecolate;trasecolaDEL(r)INS(t)e;INS(t);DEL(r)
snocciolare;snoccioliamo;snocciolINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re)
sentirsi;vi sentirete;INS(vi )sentirDEL(s)DEL(i)INS(e)INS(t)INS(e);INS(vi ),INS(e),INS(t),INS(e);DEL(s),DEL(i)
federare;federarono;federarDEL(e)INS(o)INS(n)INS(o);INS(o),INS(n),INS(o);DEL(e)
unire;unirà;unirDEL(e)INS(à);INS(à);DEL(e)
disconvenire;disconverresti;disconveDEL(n)DEL(i)rINS(r)eINS(sti);INS(r),INS(sti);DEL(n),DEL(i)
spilluzzicare;spilluzzicassero;spilluzzicaINS(s)INS(s)INS(e)rDEL(e)INS(o);INS(s),INS(s),INS(e),INS(o);DEL(e)
rotolarsi;mi rotolassi;INS(mi )rotolaDEL(r)sINS(s)i;INS(mi ),INS(s);DEL(r)
comporre;compongo;compINS(o)INS(n)INS(g)oDEL(r)DEL(re);INS(o),INS(n),INS(g);DEL(r),DEL(re)
discolpare;discolpaste;discolpaDEL(r)INS(st)e;INS(st);DEL(r)
confidare;confiderei;confidDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a)
sgraffiare;sgraffieremo;sgraffiDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a)
globalizzare;globalizzeremo;globalizzDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a)
inframmettere;inframmettesse;inframmetteDEL(r)INS(s)INS(s)e;INS(s),INS(s);DEL(r)
inzuppare;inzuppa;inzuppaDEL(re);;DEL(re)
sminuzzare;sminuzza;sminuzzaDEL(re);;DEL(re)
spezzarsi;ci spezzavamo;INS(ci )spezzaDEL(rsi)INS(va)INS(mo);INS(ci ),INS(va),INS(mo);DEL(rsi)
riapparecchiare;riapparecchiato;riapparecchiaDEL(re)INS(t)INS(o);INS(t),INS(o);DEL(re)
riscorrere;riscorre;riscorDEL(re)re;;DEL(re)
riattare;riattavo;riattaDEL(re)INS(v)INS(o);INS(v),INS(o);DEL(re)
incazzare;incazza;incazzaDEL(re);;DEL(re)
convertire;convertiamo;convertiDEL(re)INS(a)INS(mo);INS(a),INS(mo);DEL(re)
rifiorire;rifiorisca;rifioriDEL(re)INS(s)INS(c)INS(a);INS(s),INS(c),INS(a);DEL(re)
rassodarsi;mi rassodi;INS(mi )rassodDEL(ars)i;INS(mi );DEL(ars)
subconcedere;subconcedessero;subconcedINS(e)INS(s)INS(s)erDEL(e)INS(o);INS(e),INS(s),INS(s),INS(o);DEL(e)
snobbare;snobbasse;snobbaDEL(r)INS(s)INS(s)e;INS(s),INS(s);DEL(r)
ossequiare;ossequierà;ossequiDEL(ar)eINS(r)INS(à);INS(r),INS(à);DEL(ar)
pressare;pressassi;pressaDEL(re)INS(ssi);INS(ssi);DEL(re)
incapricciarsi;si incapriccino;INS(si )incapriccDEL(i)DEL(ars)iINS(no);INS(si ),INS(no);DEL(i),DEL(ars)
racemizzare;racemizzavo;racemizzaDEL(re)INS(v)INS(o);INS(v),INS(o);DEL(re)
rappresantare;rappresantava;rappresantINS(a)INS(v)aDEL(re);INS(a),INS(v);DEL(re)
ragguagliare;ragguagliano;ragguagliaDEL(re)INS(no);INS(no);DEL(re)
assuefare;assuefacciamo;assuefaDEL(re)INS(c)INS(c)INS(i)INS(a)INS(m)INS(o);INS(c),INS(c),INS(i),INS(a),INS(m),INS(o);DEL(re)
spidocchiare;spidocchino;spidocchiDEL(are)INS(no);INS(no);DEL(are)
romanticizzare;romanticizzaste;romanticizzaDEL(r)INS(st)e;INS(st);DEL(r)
disastrare;disastrereste;disastrDEL(a)INS(e)rINS(e)INS(s)INS(t)e;INS(e),INS(e),INS(s),INS(t);DEL(a)
esaltare;esaltando;esaltaDEL(re)INS(n)INS(d)INS(o);INS(n),INS(d),INS(o);DEL(re)
abbottonare;abbottonerei;abbottonDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a)
pervertirsi;pervertiamoci;pervertiDEL(r)DEL(s)INS(a)INS(m)INS(o)INS(c)i;INS(a),INS(m),INS(o),INS(c);DEL(r),DEL(s)
acuire;acuisci;acuINS(i)INS(s)INS(c)iDEL(re);INS(i),INS(s),INS(c);DEL(re)
telecomandare;telecomandavamo;telecomandaDEL(re)INS(va)INS(mo);INS(va),INS(mo);DEL(re)
sfiduciarsi;ti sfiduciassi;INS(ti )sfiduciaDEL(r)sINS(s)i;INS(ti ),INS(s);DEL(r)
festeggiare;festeggiassi;festeggiaDEL(re)INS(ssi);INS(ssi);DEL(re)
rimodellare;rimodelleremo;rimodellDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a)
grugnire;grugnireste;grugnirINS(e)INS(s)INS(t)e;INS(e),INS(s),INS(t);
informatizzarsi;ti informatizzasti;INS(ti )informatizzaDEL(r)sINS(t)i;INS(ti ),INS(t);DEL(r)
incendiare;incendi;incendiDEL(are);;DEL(are)
oberare;oberasse;oberaDEL(r)INS(s)INS(s)e;INS(s),INS(s);DEL(r)
cuocere;cuoci;cuocDEL(ere)INS(i);INS(i);DEL(ere)
analizzarsi;mi analizzerei;INS(mi )analizzDEL(ars)INS(e)INS(r)INS(e)i;INS(mi ),INS(e),INS(r),INS(e);DEL(ars)
sagginare;sagginiamo;sagginINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re)
mentovare;mentovassi;mentovaDEL(re)INS(ssi);INS(ssi);DEL(re)
rosicchiare;rosicchierà;rosicchiDEL(ar)eINS(r)INS(à);INS(r),INS(à);DEL(ar)
fruttare;frutti;fruttDEL(are)INS(i);INS(i);DEL(are)
imbellettare;imbellettavamo;imbellettaDEL(re)INS(va)INS(mo);INS(va),INS(mo);DEL(re)
frenare;frenerete;frenDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a)
attivare;attivano;attivaDEL(re)INS(no);INS(no);DEL(re)
reimbarcarsi;si reimbarcassero;INS(si )reimbarcaINS(s)INS(s)INS(e)rDEL(s)DEL(i)INS(o);INS(si ),INS(s),INS(s),INS(e),INS(o);DEL(s),DEL(i)
affratellarsi;si affratellavano;INS(si )affratellaDEL(rsi)INS(vano);INS(si ),INS(vano);DEL(rsi)
scalzare;scalziamo;scalzINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re)
esortarsi;vi esortate;INS(vi )esortaDEL(rsi)INS(t)INS(e);INS(vi ),INS(t),INS(e);DEL(rsi)
favoleggiare;favoleggiato;favoleggiaDEL(re)INS(t)INS(o);INS(t),INS(o);DEL(re)
approssimarsi;approssimiamoci;approssimINS(i)aDEL(r)DEL(s)INS(m)INS(o)INS(c)i;INS(i),INS(m),INS(o),INS(c);DEL(r),DEL(s)
scartinare;scartinassi;scartinaDEL(re)INS(ssi);INS(ssi);DEL(re)
ammobiliare;ammobilino;ammobiliDEL(are)INS(no);INS(no);DEL(are)
visitare;visitiamo;visitINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re)
abiettare;abiettavi;abiettaDEL(re)INS(v)INS(i);INS(v),INS(i);DEL(re)
contaminare;contaminerebbe;contaminDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a)
smagnetizzarsi;ti smagnetizzasti;INS(ti )smagnetizzaDEL(r)sINS(t)i;INS(ti ),INS(t);DEL(r)
pennellare;pennelli;pennellDEL(are)INS(i);INS(i);DEL(are)
buscarsi;ci buscheremo;INS(ci )buscDEL(arsi)INS(h)INS(e)INS(r)INS(e)INS(m)INS(o);INS(ci ),INS(h),INS(e),INS(r),INS(e),INS(m),INS(o);DEL(arsi)
riconnettere;riconnetta;riconnettDEL(ere)INS(a);INS(a);DEL(ere)
coreografare;coreografò;coreografDEL(are)INS(ò);INS(ò);DEL(are)
contravvalere;contravvalevano;contravvalDEL(er)eINS(vano);INS(vano);DEL(er)
quadrare;quadri;quadrDEL(are)INS(i);INS(i);DEL(are)
neologizzare;neologizzi;neologizzDEL(are)INS(i);INS(i);DEL(are)
cauzionare;cauzionano;cauzionaDEL(re)INS(no);INS(no);DEL(re)
suadere;suado;suadDEL(ere)INS(o);INS(o);DEL(ere)
ottemperare;ottempereranno;ottempeDEL(r)DEL(a)reINS(r)INS(a)INS(n)INS(n)INS(o);INS(r),INS(a),INS(n),INS(n),INS(o);DEL(r),DEL(a)
fluorizzare;fluorizzeremmo;fluorizzDEL(a)INS(e)reINS(mmo);INS(e),INS(mmo);DEL(a)
insanguinarsi;si insanguinavano;INS(si )insanguinaDEL(rsi)INS(vano);INS(si ),INS(vano);DEL(rsi)
cappottare;cappotti;cappottDEL(are)INS(i);INS(i);DEL(are)
costatare;costatavo;costataDEL(re)INS(v)INS(o);INS(v),INS(o);DEL(re)
localizzare;localizzarono;localizzarDEL(e)INS(o)INS(n)INS(o);INS(o),INS(n),INS(o);DEL(e)
scompattare;scompattammo;scompattaDEL(re)INS(mmo);INS(mmo);DEL(re)
spiare;spiante;spiaDEL(r)INS(n)INS(t)e;INS(n),INS(t);DEL(r)
ammobiliare;ammobilierete;ammobiliDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a)
scolparsi;mi scolperei;INS(mi )scolpDEL(ars)INS(e)INS(r)INS(e)i;INS(mi ),INS(e),INS(r),INS(e);DEL(ars)
massacrare;massacrasti;massacraDEL(re)INS(sti);INS(sti);DEL(re)
destrutturarsi;mi destrutturo;INS(mi )destrutturDEL(arsi)INS(o);INS(mi ),INS(o);DEL(arsi)
avvalorare;avvalorò;avvalorDEL(are)INS(ò);INS(ò);DEL(are)
licenziarsi;si licenziavano;INS(si )licenziaDEL(rsi)INS(vano);INS(si ),INS(vano);DEL(rsi)
perdurare;perdurerete;perdurDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a)
frammischiarsi;ci frammischiamo;INS(ci )frammischiaDEL(rsi)INS(mo);INS(ci ),INS(mo);DEL(rsi)
sdilinquirsi;vi sdilinquiste;INS(vi )sdilinquiDEL(r)sDEL(i)INS(t)INS(e);INS(vi ),INS(t),INS(e);DEL(r),DEL(i)
gocciare;goccerebbe;goccDEL(i)DEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(i),DEL(a)
rispettare;rispettavate;rispettaDEL(r)INS(v)INS(a)INS(t)e;INS(v),INS(a),INS(t);DEL(r)
modellizzare;modellizzerete;modellizzDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a)
inzotichire;inzotichiscono;inzotichiDEL(re)INS(s)INS(c)INS(o)INS(n)INS(o);INS(s),INS(c),INS(o),INS(n),INS(o);DEL(re)
imbrigliare;imbrigliate;imbrigliaDEL(r)INS(t)e;INS(t);DEL(r)
abboccare;abboccando;abboccaDEL(re)INS(n)INS(d)INS(o);INS(n),INS(d),INS(o);DEL(re)
duettare;duettiamo;duettINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re)
rizzare;rizziate;rizzINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r)
proibire;proibiste;proibiDEL(r)INS(st)e;INS(st);DEL(r)
spogliarsi;spogliati;spogliaDEL(r)DEL(s)INS(t)i;INS(t);DEL(r),DEL(s)
irrobustirsi;irrobustirsi;irrobustirsi;;
smaliziarsi;vi smaliziavate;INS(vi )smaliziaDEL(rsi)INS(v)INS(a)INS(t)INS(e);INS(vi ),INS(v),INS(a),INS(t),INS(e);DEL(rsi)
mendicare;mendichino;mendicDEL(are)INS(h)INS(i)INS(n)INS(o);INS(h),INS(i),INS(n),INS(o);DEL(are)
predigerire;predigerirete;predigerirINS(et)e;INS(et);
sganciarsi;ti sganceresti;INS(ti )sgancDEL(i)DEL(a)INS(e)rINS(e)sINS(t)i;INS(ti ),INS(e),INS(e),INS(t);DEL(i),DEL(a)
convertirsi;si convertano;INS(si )convertDEL(i)DEL(rsi)INS(a)INS(n)INS(o);INS(si ),INS(a),INS(n),INS(o);DEL(i),DEL(rsi)
ristaurare;ristauriamo;ristaurINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re)
fucilare;fucilavamo;fucilaDEL(re)INS(va)INS(mo);INS(va),INS(mo);DEL(re)
ricategorizzare;ricategorizzi;ricategorizzDEL(are)INS(i);INS(i);DEL(are)
satireggiare;satireggerei;satireggDEL(i)DEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(i),DEL(a)
ricompattarsi;ti ricompatteresti;INS(ti )ricompattDEL(a)INS(e)rINS(e)sINS(t)i;INS(ti ),INS(e),INS(e),INS(t);DEL(a)
zappare;zappavate;zappaDEL(r)INS(v)INS(a)INS(t)e;INS(v),INS(a),INS(t);DEL(r)
sottocapitalizzare;sottocapitalizza;sottocapitalizzaDEL(re);;DEL(re)
imbustare;imbustavano;imbustaDEL(re)INS(vano);INS(vano);DEL(re)
imbussolare;imbussolate;imbussolaDEL(r)INS(t)e;INS(t);DEL(r)
intabarrare;intabarriamo;intabarrINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re)
baraccare;baraccassi;baraccaDEL(re)INS(ssi);INS(ssi);DEL(re)
tramutare;tramuteranno;tramutDEL(ar)eINS(r)INS(a)INS(n)INS(n)INS(o);INS(r),INS(a),INS(n),INS(n),INS(o);DEL(ar)
tramortire;tramortirebbero;tramortireINS(b)INS(b)INS(e)INS(r)INS(o);INS(b),INS(b),INS(e),INS(r),INS(o);
agglomerare;agglomera;agglomeraDEL(re);;DEL(re)
renderizzare;renderizzava;renderizzINS(a)INS(v)aDEL(re);INS(a),INS(v);DEL(re)
dirigere;dirigano;dirigDEL(ere)INS(a)INS(n)INS(o);INS(a),INS(n),INS(o);DEL(ere)
psicoanalizzare;psicoanalizzerà;psicoanalizzDEL(ar)eINS(r)INS(à);INS(r),INS(à);DEL(ar)
fiancheggiare;fiancheggiano;fiancheggiaDEL(re)INS(no);INS(no);DEL(re)
rimettere;rimetteremmo;rimettereINS(mmo);INS(mmo);
rastremarsi;mi rastremerò;INS(mi )rastremDEL(arsi)INS(e)INS(r)INS(ò);INS(mi ),INS(e),INS(r),INS(ò);DEL(arsi)
piegare;piegaste;piegaDEL(r)INS(st)e;INS(st);DEL(r)
contradire;contradisse;contradiDEL(r)INS(s)INS(s)e;INS(s),INS(s);DEL(r)
scompisciarsi;ti scompisciavi;INS(ti )scompisciaDEL(r)DEL(s)INS(v)i;INS(ti ),INS(v);DEL(r),DEL(s)
insinuare;insinuasti;insinuaDEL(re)INS(sti);INS(sti);DEL(re)
collezionare;collezionasse;collezionaDEL(r)INS(s)INS(s)e;INS(s),INS(s);DEL(r)
strabere;strabeve;strabeDEL(r)INS(v)e;INS(v);DEL(r)
conspargere;conspargeresti;conspargereINS(sti);INS(sti);
deludere;deludi;deludDEL(ere)INS(i);INS(i);DEL(ere)
raddrizzare;raddrizziate;raddrizzINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r)
ingiungere;ingiungerei;ingiungereINS(i);INS(i);
biforcarsi;ti biforcasti;INS(ti )biforcaDEL(r)sINS(t)i;INS(ti ),INS(t);DEL(r)
travasare;travaso;travasDEL(are)INS(o);INS(o);DEL(are)
dilaniarsi;si dilaniano;INS(si )dilaniaDEL(rsi)INS(no);INS(si ),INS(no);DEL(rsi)
laicizzare;laicizzando;laicizzaDEL(re)INS(n)INS(d)INS(o);INS(n),INS(d),INS(o);DEL(re)
estrinsecare;estrinsecherei;estrinsecDEL(a)INS(h)INS(e)reINS(i);INS(h),INS(e),INS(i);DEL(a)
riscalare;riscalassi;riscalaDEL(re)INS(ssi);INS(ssi);DEL(re)
sponsorizzare;sponsorizzavamo;sponsorizzaDEL(re)INS(va)INS(mo);INS(va),INS(mo);DEL(re)
allontanarsi;mi allontanerò;INS(mi )allontanDEL(arsi)INS(e)INS(r)INS(ò);INS(mi ),INS(e),INS(r),INS(ò);DEL(arsi)
ricalcificarsi;ricalcificantesi;ricalcificaDEL(r)INS(n)INS(t)INS(e)si;INS(n),INS(t),INS(e);DEL(r)
infrattare;infratteresti;infrattDEL(a)INS(e)reINS(sti);INS(e),INS(sti);DEL(a)
surriscaldare;surriscalderebbero;surriscaldDEL(a)INS(e)reINS(b)INS(b)INS(e)INS(r)INS(o);INS(e),INS(b),INS(b),INS(e),INS(r),INS(o);DEL(a)
schiodarsi;ci schiodiamo;INS(ci )schiodDEL(ars)iINS(a)INS(mo);INS(ci ),INS(a),INS(mo);DEL(ars)
alluminiare;alluminierai;alluminiDEL(ar)eINS(r)INS(a)INS(i);INS(r),INS(a),INS(i);DEL(ar)
becchettare;becchettiate;becchettINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r)
destare;desterei;destDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a)
disconvenire;disconvenivo;disconveniDEL(re)INS(v)INS(o);INS(v),INS(o);DEL(re)
addolorarsi;vi addoloriate;INS(vi )addolorDEL(ars)iINS(a)INS(t)INS(e);INS(vi ),INS(a),INS(t),INS(e);DEL(ars)
invaghirsi;vi invaghirete;INS(vi )invaghirDEL(s)DEL(i)INS(e)INS(t)INS(e);INS(vi ),INS(e),INS(t),INS(e);DEL(s),DEL(i)
relativizzare;relativizziamo;relativizzINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re)
affollare;affollassimo;affollaDEL(re)INS(s)INS(s)INS(i)INS(m)INS(o);INS(s),INS(s),INS(i),INS(m),INS(o);DEL(re)
affondare;affonderanno;affondDEL(ar)eINS(r)INS(a)INS(n)INS(n)INS(o);INS(r),INS(a),INS(n),INS(n),INS(o);DEL(ar)
bisellare;biselliate;bisellINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r)
scalmanarsi;si scalmaneranno;INS(si )scalmanINS(e)INS(r)aDEL(rsi)INS(n)INS(no);INS(si ),INS(e),INS(r),INS(n),INS(no);DEL(rsi)
straviziare;stravizino;straviziDEL(are)INS(no);INS(no);DEL(are)
incoraggiare;incoraggiaste;incoraggiaDEL(r)INS(st)e;INS(st);DEL(r)
scribacchiare;scribacchiato;scribacchiaDEL(re)INS(t)INS(o);INS(t),INS(o);DEL(re)
dissecare;dissecassimo;dissecaDEL(re)INS(s)INS(s)INS(i)INS(m)INS(o);INS(s),INS(s),INS(i),INS(m),INS(o);DEL(re)
incagliarsi;si incaglierà;INS(si )incaglDEL(i)DEL(ars)iINS(e)INS(r)INS(à);INS(si ),INS(e),INS(r),INS(à);DEL(i),DEL(ars)
scorgere;scorgiamo;scorgDEL(ere)INS(i)INS(a)INS(m)INS(o);INS(i),INS(a),INS(m),INS(o);DEL(ere)
reclinarsi;vi reclinaste;INS(vi )reclinaDEL(r)sDEL(i)INS(t)INS(e);INS(vi ),INS(t),INS(e);DEL(r),DEL(i)
risollevare;risollevi;risollevDEL(are)INS(i);INS(i);DEL(are)
disproporzionare;disproporzioni;disproporzionDEL(are)INS(i);INS(i);DEL(are)
pieghettare;pieghettavano;pieghettaDEL(re)INS(vano);INS(vano);DEL(re)
ballare;ballai;ballaDEL(re)INS(i);INS(i);DEL(re)
stravaccarsi;mi stravaccavo;INS(mi )stravaccaDEL(rsi)INS(v)INS(o);INS(mi ),INS(v),INS(o);DEL(rsi)
impugnare;impugnava;impugnINS(a)INS(v)aDEL(re);INS(a),INS(v);DEL(re)
eternizzare;eternizzerebbe;eternizzDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a)
tripartire;tripartiremo;tripartireINS(mo);INS(mo);
riesprimere;riespressi;riesprINS(e)INS(s)INS(s)iDEL(m)DEL(ere);INS(e),INS(s),INS(s);DEL(m),DEL(ere)
ispanizzare;ispanizzate;ispanizzaDEL(r)INS(t)e;INS(t);DEL(r)
tratteggiare;tratteggi;tratteggiDEL(are);;DEL(are)
fascicolare;fascicolino;fascicolDEL(are)INS(i)INS(n)INS(o);INS(i),INS(n),INS(o);DEL(are)
sfidarsi;sfidantesi;sfidaDEL(r)INS(n)INS(t)INS(e)si;INS(n),INS(t),INS(e);DEL(r)
incolpare;incolperete;incolpDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a)
autolimitarsi;ci autolimitavamo;INS(ci )autolimitaDEL(rsi)INS(va)INS(mo);INS(ci ),INS(va),INS(mo);DEL(rsi)
accumulare;accumulato;accumulaDEL(re)INS(t)INS(o);INS(t),INS(o);DEL(re)
decantare;decanteranno;decantDEL(ar)eINS(r)INS(a)INS(n)INS(n)INS(o);INS(r),INS(a),INS(n),INS(n),INS(o);DEL(ar)
deionizzare;deionizza;deionizzaDEL(re);;DEL(re)
solforare;solforiamo;solforINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re)
conciare;conciate;conciaDEL(r)INS(t)e;INS(t);DEL(r)
copolimerizzare;copolimerizzate;copolimerizzaDEL(r)INS(t)e;INS(t);DEL(r)
incagliarsi;mi incagliassi;INS(mi )incagliaDEL(r)sINS(s)i;INS(mi ),INS(s);DEL(r)
risollevarsi;risollevato;risollevaDEL(rsi)INS(t)INS(o);INS(t),INS(o);DEL(rsi)
affezionarsi;si affezioni;INS(si )affezionDEL(ars)i;INS(si );DEL(ars)
