Source;Target;Combined;Inserts;Deletes;Grammar
ofîn;ofîninan;ofîINS(nin)INS(a)n;INS(nin),INS(a);;INDF,N,PL,ACC
sinet;sinetên;sinetINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
civîn;necivî;INS(ne)civîDEL(n);INS(ne);DEL(n);2,3,IND,NEG,PFV,PRS,PST,SBJV,SG,V,V.PTCP
sînûsa eniyê;sînûsa eniyêo;sînûsa eniyêINS(o);INS(o);;DEF,N,SG,VOC
qîzxal;qîzxalinan;qîzxalINS(inan);INS(inan);;INDF,N,PL,ACC
pizrûk;pizrûkin;pizrûkINS(in);INS(in);;INDF,N,NOM,PL
serrad;serradek;serradINS(ek);INS(ek);;INDF,N,NOM,SG
rutbe;rutbeekî;rutbeINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
maêf penaberiyê;maêf penaberiyêan;maêf penaberiyêINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
þamik;þamikê;þamikINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
rêzefilm;rêzefilm;rêzefilm;;;DEF,N,NOM,PL,SG,ACC
sefer;seferinan;seferINS(inan);INS(inan);;INDF,N,PL,ACC
lawur;lawurine;lawurINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
tewafiq;tewafiqine;tewafiqINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
hilû;hilûo;hilûINS(o);INS(o);;DEF,N,SG,VOC
kulindir;kulindirekî;kulindirINS(ekî);INS(ekî);;INDF,LGSPEC1,N,SG,ACC
hecac;hecacek;hecacINS(ek);INS(ek);;INDF,N,NOM,SG
peyivîn;bipeyivîa;INS(bi)peyivîDEL(n)INS(a);INS(bi),INS(a);DEL(n);3,COND,POS,PST,SG,V
þiwît;þiwîtek;þiwîtINS(ek);INS(ek);;INDF,N,NOM,SG
erdhejî;erdhejîinan;erdhejîINS(inan);INS(inan);;INDF,N,PL,ACC
hemze;hemzeek;hemzeINS(ek);INS(ek);;INDF,N,NOM,SG
qefilandin;biqefilandia;INS(bi)qefilandiDEL(n)INS(a);INS(bi),INS(a);DEL(n);3,COND,POS,PST,SG,V
akadî;akadîek;akadîINS(ek);INS(ek);;INDF,N,NOM,SG
zêrrname;zêrrnameine;zêrrnamINS(e)INS(in)e;INS(e),INS(in);;INDF,LGSPEC1,N,PL
girîzgeh;girîzgehin;girîzgehINS(in);INS(in);;INDF,N,NOM,PL
sazmankar;sazmankarine;sazmankarINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
qocik;qocikinan;qocikINS(inan);INS(inan);;INDF,N,PL,ACC
þorreþ;þorreþ;þorreþ;;;DEF,N,NOM,PL,SG
samahán;samahánî;samahánINS(î);INS(î);;DEF,N,SG,LGSPEC2
wesîle;wesîle;wesîle;;;DEF,N,NOM,PL,SG
pîvan;pîvan;pîvan;;;DEF,N,NOM,PL,SG
qedir;qedirên;qedirINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
çeknas;çeknaso;çeknasINS(o);INS(o);;DEF,N,SG,VOC
bikuj;bikujan;bikujINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
tenore;tenoreeke;tenorINS(e)INS(ek)e;INS(e),INS(ek);;INDF,LGSPEC1,N,SG,ACC
senter;senterine;senterINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
text;texto;textINS(o);INS(o);;DEF,N,SG,VOC
þêwirmend;þêwirmendinan;þêwirmendINS(inan);INS(inan);;INDF,N,PL,ACC
gîtarîst;gîtarîsta;gîtarîstINS(a);INS(a);;DEF,LGSPEC1,N,SG
winda;windaek;windaINS(ek);INS(ek);;INDF,N,NOM,SG
bezîn;nebezîn;INS(ne)bezîn;INS(ne);;1,2,3,IND,NEG,PFV,PL,PST,V,V.MSDR
qewirandin;naqewirînyî;INS(na)qewirDEL(a)DEL(ndi)INS(î)nINS(y)INS(î);INS(na),INS(î),INS(y),INS(î);DEL(a),DEL(ndi);2,IND,NEG,PRS,SG,V,IPFV
þerbet;þerbetek;þerbetINS(ek);INS(ek);;INDF,N,NOM,SG
fîqerojk;fîqerojkê;fîqerojkINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
serpêçî;serpêçîên;serpêçîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
sedsalî;sedsalîine;sedsalîINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
ton;ton;ton;;;DEF,N,NOM,PL,SG,ACC
axû;axûin;axûINS(in);INS(in);;INDF,N,NOM,PL
serf;serfên;serfINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
girrnij;girrnijan;girrnijINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
binemrî;binemrîên;binemrîINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
biheþt;biheþta;biheþtINS(a);INS(a);;DEF,LGSPEC1,N,SG
niyet;niyet;niyet;;;DEF,N,NOM,PL,SG
gerdenîk;gerdenîkek;gerdenîINS(k)INS(e)k;INS(k),INS(e);;INDF,N,NOM,SG
esnaf;esnafine;esnafINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
ragirtxane;ragirtxaneo;ragirtxaneINS(o);INS(o);;DEF,N,SG,VOC
lebat;lebatên;lebatINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
land;landê;landINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
totalîter;totalîterin;totalîterINS(in);INS(in);;INDF,N,NOM,PL
nefismezin;nefismezinan;nefismeziINS(na)n;INS(na);;DEF,N,PL,ACC,LGSPEC2
þans;þansin;þansINS(in);INS(in);;INDF,N,NOM,PL
goga piyan;goga piyana;goga piyanINS(a);INS(a);;DEF,LGSPEC1,N,SG
bervank;bervankê;bervankINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
qêrîn;biqêrîa;INS(bi)qêrîDEL(n)INS(a);INS(bi),INS(a);DEL(n);3,COND,POS,PST,SG,V
ve-ciniqandin;ve-ciniqandiyî;ve-ciniqandiDEL(n)INS(y)INS(î);INS(y),INS(î);DEL(n);2,IND,PFV,POS,PST,SG,V,V.PTCP
ra-pîvan;dira-pîvayî;INS(di)ra-pîvaDEL(n)INS(y)INS(î);INS(di),INS(y),INS(î);DEL(n);2,IND,POS,PST,SG,V,PROG
navberk;navberkin;navberkINS(in);INS(in);;INDF,N,NOM,PL
model;model;model;;;DEF,N,NOM,PL,SG
bizin;bizinê;bizinINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
gihistin;nagihim;INS(na)gihiDEL(s)DEL(tin)INS(m);INS(na),INS(m);DEL(s),DEL(tin);1,IND,NEG,PRS,SG,V,IPFV
nihayet;nihayetan;nihayetINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
nerazîbûn;nerazîbûninan;nerazîbûINS(nin)INS(a)n;INS(nin),INS(a);;INDF,N,PL,ACC
þûjin;þûjinê;þûjinINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
niþtin;niþtinan;niþtiINS(na)n;INS(na);;DEF,N,PL,ACC,LGSPEC2
tas;tasin;tasINS(in);INS(in);;INDF,N,NOM,PL
kurdî;kurdî;kurdî;;;ADJ,DEF,N,NOM,PL,SG
firoþer;firoþero;firoþerINS(o);INS(o);;DEF,N,SG,VOC
kuling;kulingeke;kulingINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
divît;divîtê;divîtINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
tepa serî;tepa serî;tepa serî;;;ADJ,DEF,N,NOM,PL,SG,ACC
psîkanalîz;psîkanalîzeke;psîkanalîzINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
golikê sersing;golikê sersingo;golikê sersingINS(o);INS(o);;DEF,N,SG,VOC
kreyolî;kreyolîê;kreyolîINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
dergûþ;dergûþan;dergûþINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
êftkarî;êftkarîê;êftkarîINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
cemed;cemed;cemed;;;DEF,N,NOM,PL,SG
derece;dereceinan;dereceINS(inan);INS(inan);;INDF,N,PL,ACC
þuxulandin;neþuxulandiya;INS(ne)þuxulandiDEL(n)INS(y)INS(a);INS(ne),INS(y),INS(a);DEL(n);2,3,COND,NEG,PST,SG,V
gorrankarî;gorrankarîo;gorrankarîINS(o);INS(o);;DEF,N,SG,VOC
bard;bardinan;bardINS(inan);INS(inan);;INDF,N,PL,ACC
xende;xendeinan;xendeINS(inan);INS(inan);;INDF,N,PL,ACC
ra-westan;bira-westaya;INS(bi)ra-westINS(a)INS(y)aDEL(n);INS(bi),INS(a),INS(y);DEL(n);2,3,COND,POS,PST,SG,V
qîmet;qîmetan;qîmetINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
nevisî;nevisîê;nevisîINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
xifþ;xifþan;xifþINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
qevz;qevzno;qevzINS(no);INS(no);;DEF,N,PL,VOC
lombardî;lombardî;lombardî;;;DEF,N,NOM,PL,SG,ACC
hevokên pêreyî yên temamker;hevokên pêreyî yên temamkerin;hevokên pêreyî yên temamkerINS(in);INS(in);;INDF,N,NOM,PL
antrenor;antrenorine;antrenorINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
çekirin;çekirineke;çekirinINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
kurtepeyv;kurtepeyvan;kurtepeyvINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
þirîk;þirîkek;þirîINS(k)INS(e)k;INS(k),INS(e);;INDF,N,NOM,SG
perestin;perestinin;perestINS(in)in;INS(in);;INDF,N,NOM,PL
biyang;biyanga;biyangINS(a);INS(a);;DEF,LGSPEC1,N,SG
nifûz;nifûzine;nifûzINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
trawma;trawmaeke;trawmaINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
rêveçûn;rêveçûn;rêveçûn;;;DEF,N,NOM,PL,SG
þeþik;þeþikek;þeþiINS(k)INS(e)k;INS(k),INS(e);;INDF,N,NOM,SG
kevirkanî;kevirkanîî;kevirkanîINS(î);INS(î);;DEF,N,SG,LGSPEC2
roportaj;roportajno;roportajINS(no);INS(no);;DEF,N,PL,VOC
bêîmkanî;bêîmkanîan;bêîmkanîINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
gulîl;gulîleke;gulîlINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
tacandin;tacandineke;tacandinINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
hevirmiþ;hevirmiþek;hevirmiþINS(ek);INS(ek);;INDF,N,NOM,SG
plançêker;plançêkerek;plançêkerINS(ek);INS(ek);;INDF,N,NOM,SG
qinap;qinapin;qinapINS(in);INS(in);;INDF,N,NOM,PL
gurîs;gurîsno;gurîsINS(no);INS(no);;DEF,N,PL,VOC
pate;pateine;patINS(e)INS(in)e;INS(e),INS(in);;INDF,LGSPEC1,N,PL
guwahê çavkî;guwahê çavkîa;guwahê çavkîINS(a);INS(a);;DEF,LGSPEC1,N,SG
zirêx;zirêxek;zirêxINS(ek);INS(ek);;INDF,N,NOM,SG
awam;awamno;awamINS(no);INS(no);;DEF,N,PL,VOC
beyanker;beyanker;beyanker;;;DEF,N,NOM,PL,SG,ACC
îham;îhamno;îhamINS(no);INS(no);;DEF,N,PL,VOC
rewac;rewac;rewac;;;DEF,N,NOM,PL,SG
behitîn;behitîn;behitîn;;;DEF,N,NOM,PL,SG
rûv;rûvan;rûvINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
ruhnî;ruhnîa;ruhnîINS(a);INS(a);;DEF,LGSPEC1,N,SG
riþt;riþtên;riþtINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
bele;beleinan;beleINS(inan);INS(inan);;INDF,N,PL,ACC
asfalt;asfaltê;asfaltINS(ê);INS(ê);;DEF,N,SG,VOC,ACC,LGSPEC2
mirandin;mirandinek;mirandinINS(ek);INS(ek);;INDF,N,NOM,SG
nezan;nezano;nezanINS(o);INS(o);;DEF,N,SG,VOC
kuxuyan;kuxuyaine;kuxuyaINS(i)nINS(e);INS(i),INS(e);;1,2,3,IND,PL,POS,PRF,PRS,V
xweçêkirin;xweçêkirinê;xweçêkirinINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
nebat;nebato;nebatINS(o);INS(o);;DEF,N,SG,VOC
kalîks;kalîks;kalîks;;;DEF,N,NOM,PL,SG,ACC
kip;kipê;kipINS(ê);INS(ê);;DEF,LGSPEC1,N,SG,VOC,ACC,LGSPEC2
çews;çewsên;çewsINS(ên);INS(ên);;DEF,LGSPEC1,N,PL,VOC
zeliqîn;zeliqîim;zeliqîDEL(n)INS(i)INS(m);INS(i),INS(m);DEL(n);1,IND,PFV,POS,PST,SG,V
kûçe;kûçea;kûçeINS(a);INS(a);;DEF,LGSPEC1,N,SG
hil-kêþan;bihil-kêþaayî;INS(bi)hil-kêþaDEL(n)INS(a)INS(y)INS(î);INS(bi),INS(a),INS(y),INS(î);DEL(n);2,COND,POS,PST,SG,V
despot;despotine;despotINS(ine);INS(ine);;INDF,LGSPEC1,N,PL
kerqolan;kerqolaninan;kerqolINS(a)INS(n)INS(i)INS(n)an;INS(a),INS(n),INS(i),INS(n);;INDF,N,PL,ACC
kêz;kêzek;kêzINS(ek);INS(ek);;INDF,N,NOM,SG
parazît;parazîtan;parazîtINS(an);INS(an);;DEF,N,PL,ACC,LGSPEC2
xêrgeman;xêrgemana;xêrgemanINS(a);INS(a);;DEF,LGSPEC1,N,SG
xap;xapeke;xapINS(eke);INS(eke);;INDF,LGSPEC1,N,SG,ACC
tirabêlk;tirabêlk;tirabêlk;;;DEF,N,NOM,PL,SG,ACC
muþt;muþto;muþtINS(o);INS(o);;DEF,N,SG,VOC
kepir;kepirinan;kepirINS(inan);INS(inan);;INDF,N,PL,ACC
bestenî;bestenîinan;bestenîINS(inan);INS(inan);;INDF,N,PL,ACC
stand;standek;standINS(ek);INS(ek);;INDF,N,NOM,SG
sosin;sosin;sosin;;;DEF,N,NOM,PL,SG
sir û seqem;sir û seqemek;sir û seqemINS(ek);INS(ek);;INDF,N,NOM,SG
