Source;Target;Combined;Inserts;Deletes
lapunk;lapunkban;lapunkINS(b)INS(a)INS(n);INS(b),INS(a),INS(n);
ladik;ladiktól;ladikINS(t)INS(ól);INS(t),INS(ól);
hatványoz;hatványoz;hatványoz;;
asszonynép;asszonynéppé;asszonynépINS(p)INS(é);INS(p),INS(é);
megáll;megállnának;megállINS(n)INS(á)INS(n)INS(a)INS(k);INS(n),INS(á),INS(n),INS(a),INS(k);
boldogabb;boldogabbal;boldogabbINS(a)INS(l);INS(a),INS(l);
dialektus;dialektustól;dialektusINS(t)INS(ól);INS(t),INS(ól);
konzorcium;konzorciumoknál;konzorciumINS(o)INS(k)INS(n)INS(á)INS(l);INS(o),INS(k),INS(n),INS(á),INS(l);
részvétele;részvételében;részvételINS(é)INS(b)eINS(n);INS(é),INS(b),INS(n);
görkorcsolya;görkorcsolyákhoz;görkorcsolyDEL(a)INS(á)INS(k)INS(h)INS(o)INS(z);INS(á),INS(k),INS(h),INS(o),INS(z);DEL(a)
ösztönöz;ösztönözné;ösztönözINS(n)INS(é);INS(n),INS(é);
kibogozhatatlan;kibogozhatatlanokká;kibogozhatatlanINS(o)INS(k)INS(k)INS(á);INS(o),INS(k),INS(k),INS(á);
érvényesebb;érvényesebbel;érvényesebbINS(e)INS(l);INS(e),INS(l);
fúj;fújjam;fújINS(j)INS(a)INS(m);INS(j),INS(a),INS(m);
pánsíp;pánsípokként;pánsípINS(o)INS(k)INS(k)INS(é)INS(n)INS(t);INS(o),INS(k),INS(k),INS(é),INS(n),INS(t);
kefél;kefélném;kefélINS(n)INS(é)INS(m);INS(n),INS(é),INS(m);
publikum;publikumok;publikumINS(o)INS(k);INS(o),INS(k);
fülcimpa;fülcimpáról;fülcimpDEL(a)INS(á)INS(r)INS(ó)INS(l);INS(á),INS(r),INS(ó),INS(l);DEL(a)
csúzli;csúzlikban;csúzliINS(k)INS(b)INS(a)INS(n);INS(k),INS(b),INS(a),INS(n);
smokk;smokkokhoz;smokkINS(o)INS(k)INS(h)INS(o)INS(z);INS(o),INS(k),INS(h),INS(o),INS(z);
ismerősöm;ismerősömnél;ismerősömINS(né)INS(l);INS(né),INS(l);
bútordarab;bútordarabokként;bútordarabINS(o)INS(k)INS(k)INS(é)INS(n)INS(t);INS(o),INS(k),INS(k),INS(é),INS(n),INS(t);
legkevesebb;legkevesebbeken;legkevesebbINS(e)INS(k)INS(e)INS(n);INS(e),INS(k),INS(e),INS(n);
illatos;illatosnak;illatosINS(n)INS(ak);INS(n),INS(ak);
fehérjetartalom;fehérjetartalmakká;fehérjetartalDEL(o)mINS(a)INS(k)INS(k)INS(á);INS(a),INS(k),INS(k),INS(á);DEL(o)
jobboldali;jobboldaliból;jobboldaliINS(b)INS(ól);INS(b),INS(ól);
kedvezményezett;kedvezményezettekkel;kedvezményezettINS(e)INS(k)INS(k)INS(e)INS(l);INS(e),INS(k),INS(k),INS(e),INS(l);
izraeli;izraeliben;izraeliINS(b)INS(e)INS(n);INS(b),INS(e),INS(n);
szóró;szóróktól;szóróINS(k)INS(t)INS(ó)INS(l);INS(k),INS(t),INS(ó),INS(l);
pszi;pszikről;psziINS(k)INS(r)INS(ő)INS(l);INS(k),INS(r),INS(ő),INS(l);
másolata;másolatáért;másolaINS(t)INS(á)INS(é)INS(r)tDEL(a);INS(t),INS(á),INS(é),INS(r);DEL(a)
rovartan;rovartanokra;rovartanINS(o)INS(k)INS(r)INS(a);INS(o),INS(k),INS(r),INS(a);
tyúkanyó;tyúkanyótól;tyúkanyóINS(t)INS(ól);INS(t),INS(ól);
vízügy;vízügyekért;vízügyINS(e)INS(k)INS(é)INS(r)INS(t);INS(e),INS(k),INS(é),INS(r),INS(t);
konszenzus;konszenzusokká;konszenzusINS(o)INS(k)INS(k)INS(á);INS(o),INS(k),INS(k),INS(á);
apró;aprót;apróINS(t);INS(t);
körút;körútnál;körútINS(ná)INS(l);INS(ná),INS(l);
vasút;vasutak;vasDEL(ú)INS(u)tINS(a)INS(k);INS(u),INS(a),INS(k);DEL(ú)
akadály;akadálynak;akadályINS(n)INS(ak);INS(n),INS(ak);
sportág;sportággá;sportágINS(g)INS(á);INS(g),INS(á);
unokaöcs;unokaöccsé;unokaöcINS(c)sINS(é);INS(c),INS(é);
virághagyma;virághagymákkal;virághagymINS(á)INS(k)INS(k)aINS(l);INS(á),INS(k),INS(k),INS(l);
fokoz;fokozok;fokozINS(o)INS(k);INS(o),INS(k);
ómagyar;ómagyarról;ómagyarINS(r)INS(ól);INS(r),INS(ól);
szakít;szakított;szakíINS(t)INS(o)INS(t)t;INS(t),INS(o),INS(t);
küldönc;küldönccel;küldöncINS(c)INS(e)INS(l);INS(c),INS(e),INS(l);
legitimál;legitimálják;legitimálINS(j)INS(á)INS(k);INS(j),INS(á),INS(k);
bever;beverjem;beverINS(j)INS(e)INS(m);INS(j),INS(e),INS(m);
vezír;vezírekről;vezírINS(e)INS(k)INS(r)INS(ő)INS(l);INS(e),INS(k),INS(r),INS(ő),INS(l);
ráni;ránit;rániINS(t);INS(t);
panzió;panziókkal;panzióINS(k)INS(k)INS(a)INS(l);INS(k),INS(k),INS(a),INS(l);
közvetítő;közvetítőben;közvetítőINS(b)INS(e)INS(n);INS(b),INS(e),INS(n);
hazugabb;hazugabbig;hazugabbINS(i)INS(g);INS(i),INS(g);
stimmel;stimmelek;stimmelINS(e)INS(k);INS(e),INS(k);
articsóka;articsókákon;articsókDEL(a)INS(á)INS(k)INS(o)INS(n);INS(á),INS(k),INS(o),INS(n);DEL(a)
néma;némának;némINS(á)INS(n)aINS(k);INS(á),INS(n),INS(k);
gyötrelem;gyötrelmekként;gyötrelDEL(e)mINS(e)INS(k)INS(k)INS(é)INS(n)INS(t);INS(e),INS(k),INS(k),INS(é),INS(n),INS(t);DEL(e)
pilóta;pilótákkal;pilótINS(á)INS(k)INS(k)aINS(l);INS(á),INS(k),INS(k),INS(l);
bucka;bucka;bucka;;
rejtélyes;rejtélyesekből;rejtélyesINS(e)INS(k)INS(b)INS(ő)INS(l);INS(e),INS(k),INS(b),INS(ő),INS(l);
legizzóbb;legizzóbbat;legizzóbbINS(a)INS(t);INS(a),INS(t);
fáradhatatlan;fáradhatatlanokért;fáradhatatlanINS(o)INS(k)INS(é)INS(r)INS(t);INS(o),INS(k),INS(é),INS(r),INS(t);
szertartás;szertartásokban;szertartásINS(o)INS(k)INS(b)INS(a)INS(n);INS(o),INS(k),INS(b),INS(a),INS(n);
térbeli;térbelitől;térbeliINS(t)INS(ől);INS(t),INS(ől);
hanukka;hanukkától;hanukkDEL(a)INS(á)INS(t)INS(ó)INS(l);INS(á),INS(t),INS(ó),INS(l);DEL(a)
süt;süssetek;süINS(s)INS(s)INS(e)tINS(e)INS(k);INS(s),INS(s),INS(e),INS(e),INS(k);
szerkesztése;szerkesztésének;szerkesztésINS(é)INS(n)eINS(k);INS(é),INS(n),INS(k);
technikai;technikairól;technikaiINS(r)INS(ól);INS(r),INS(ól);
előtti;előttiektől;előttiINS(e)INS(k)INS(t)INS(ő)INS(l);INS(e),INS(k),INS(t),INS(ő),INS(l);
szecesszió;szecessziókban;szecesszióINS(k)INS(b)INS(a)INS(n);INS(k),INS(b),INS(a),INS(n);
béta;béta;béta;;
rezonancia;rezonancia;rezonancia;;
pálya;pályáról;pályDEL(a)INS(á)INS(r)INS(ó)INS(l);INS(á),INS(r),INS(ó),INS(l);DEL(a)
figyelmeztető;figyelmeztetőkként;figyelmeztetőINS(k)INS(k)INS(é)INS(n)INS(t);INS(k),INS(k),INS(é),INS(n),INS(t);
függőleges;függőlegesektől;függőlegesINS(e)INS(k)INS(t)INS(ő)INS(l);INS(e),INS(k),INS(t),INS(ő),INS(l);
emlő;emlőkig;emlőINS(k)INS(i)INS(g);INS(k),INS(i),INS(g);
pilótafülke;pilótafülkékig;pilótafülkDEL(e)INS(é)INS(k)INS(i)INS(g);INS(é),INS(k),INS(i),INS(g);DEL(e)
horderő;horderőkkel;horderőINS(k)INS(k)INS(e)INS(l);INS(k),INS(k),INS(e),INS(l);
hág;hágtátok;hágINS(t)INS(á)INS(t)INS(o)INS(k);INS(t),INS(á),INS(t),INS(o),INS(k);
koszorús;koszorústól;koszorúsINS(t)INS(ól);INS(t),INS(ól);
baleseti;balesetihez;balesetiINS(h)INS(e)INS(z);INS(h),INS(e),INS(z);
kurd;kurdokhoz;kurdINS(o)INS(k)INS(h)INS(o)INS(z);INS(o),INS(k),INS(h),INS(o),INS(z);
felismerés;felismerésért;felismerésINS(ért);INS(ért);
kérelem;kérelemmé;kérelemINS(m)INS(é);INS(m),INS(é);
pornó;pornóvá;pornóINS(v)INS(á);INS(v),INS(á);
gyűlés;gyűléseknél;gyűlésINS(e)INS(k)INS(n)INS(é)INS(l);INS(e),INS(k),INS(n),INS(é),INS(l);
esős;esősekben;esősINS(e)INS(k)INS(b)INS(e)INS(n);INS(e),INS(k),INS(b),INS(e),INS(n);
kompresszió;kompresszió;kompresszió;;
madrigál;madrigáloknak;madrigálINS(o)INS(k)INS(n)INS(a)INS(k);INS(o),INS(k),INS(n),INS(a),INS(k);
balzsamecet;balzsamecetnek;balzsamecetINS(n)INS(e)INS(k);INS(n),INS(e),INS(k);
viszonoz;viszonozzunk;viszonozINS(z)INS(u)INS(n)INS(k);INS(z),INS(u),INS(n),INS(k);
sintó;sintótól;sintóINS(t)INS(ól);INS(t),INS(ól);
súlyzó;súlyzóktól;súlyzóINS(k)INS(t)INS(ó)INS(l);INS(k),INS(t),INS(ó),INS(l);
gyalogság;gyalogság;gyalogság;;
használó;használóktól;használóINS(k)INS(t)INS(ó)INS(l);INS(k),INS(t),INS(ó),INS(l);
gondja;gondjáig;gondjDEL(a)INS(á)INS(i)INS(g);INS(á),INS(i),INS(g);DEL(a)
promóciós;promóciósakról;promóciósINS(a)INS(k)INS(r)INS(ó)INS(l);INS(a),INS(k),INS(r),INS(ó),INS(l);
kandíroz;kandíroztatok;kandírozINS(t)INS(a)INS(t)INS(o)INS(k);INS(t),INS(a),INS(t),INS(o),INS(k);
felfogás;felfogás;felfogás;;
nyelvtan;nyelvtant;nyelvtanINS(t);INS(t);
kényelmes;kényelmeseknek;kényelmesINS(e)INS(k)INS(n)INS(e)INS(k);INS(e),INS(k),INS(n),INS(e),INS(k);
csincsilla;csincsilláról;csincsilINS(l)INS(á)INS(r)INS(ó)lDEL(a);INS(l),INS(á),INS(r),INS(ó);DEL(a)
civilizál;civilizálnod;civilizálINS(n)INS(o)INS(d);INS(n),INS(o),INS(d);
hiúz;hiúzoknak;hiúzINS(o)INS(k)INS(n)INS(a)INS(k);INS(o),INS(k),INS(n),INS(a),INS(k);
kezdőlap;kezdőlapokért;kezdőlapINS(o)INS(k)INS(é)INS(r)INS(t);INS(o),INS(k),INS(é),INS(r),INS(t);
szerencsém;szerencsémre;szerencsémINS(r)INS(e);INS(r),INS(e);
kefehaj;kefehajról;kefehajINS(r)INS(ól);INS(r),INS(ól);
diagnosztika;diagnosztikákból;diagnosztikDEL(a)INS(á)INS(k)INS(b)INS(ó)INS(l);INS(á),INS(k),INS(b),INS(ó),INS(l);DEL(a)
nevez;nevezendő;nevezINS(e)INS(n)INS(d)INS(ő);INS(e),INS(n),INS(d),INS(ő);
puccs;puccsokként;puccsINS(o)INS(k)INS(k)INS(é)INS(n)INS(t);INS(o),INS(k),INS(k),INS(é),INS(n),INS(t);
villásreggeli;villásreggeli;villásreggeli;;
magyaros;magyarosig;magyarosINS(i)INS(g);INS(i),INS(g);
variál;variáltál;variINS(á)INS(l)INS(t)ál;INS(á),INS(l),INS(t);
kazán;kazánként;kazánINS(ként);INS(ként);
gyógyszeres;gyógyszereseket;gyógyszeresINS(e)INS(k)INS(e)INS(t);INS(e),INS(k),INS(e),INS(t);
centralizmus;centralizmusnak;centralizmusINS(n)INS(ak);INS(n),INS(ak);
kun;kunokba;kunINS(o)INS(k)INS(b)INS(a);INS(o),INS(k),INS(b),INS(a);
sebez;sebezné;sebezINS(n)INS(é);INS(n),INS(é);
időbeosztás;időbeosztást;időbeosztásINS(t);INS(t);
nanométer;nanométerekből;nanométerINS(e)INS(k)INS(b)INS(ő)INS(l);INS(e),INS(k),INS(b),INS(ő),INS(l);
szül;szülj;szülINS(j);INS(j);
összevág;összevágna;összevágINS(n)INS(a);INS(n),INS(a);
angolszász;angolszászig;angolszászINS(i)INS(g);INS(i),INS(g);
elkísér;elkísértetek;elkísérINS(t)INS(e)INS(t)INS(e)INS(k);INS(t),INS(e),INS(t),INS(e),INS(k);
pénisz;pénisz;pénisz;;
rágalmazás;rágalmazásoknak;rágalmazásINS(o)INS(k)INS(n)INS(a)INS(k);INS(o),INS(k),INS(n),INS(a),INS(k);
lovas;lovast;lovasINS(t);INS(t);
navigációs;navigációsakká;navigációsINS(a)INS(k)INS(k)INS(á);INS(a),INS(k),INS(k),INS(á);
kenyere;kenyeréből;kenyerDEL(e)INS(é)INS(b)INS(ő)INS(l);INS(é),INS(b),INS(ő),INS(l);DEL(e)
gyógyszertár;gyógyszertárba;gyógyszertárINS(b)INS(a);INS(b),INS(a);
felfedez;felfedezne;felfedezINS(n)INS(e);INS(n),INS(e);
diszkógömb;diszkógömbnek;diszkógömbINS(n)INS(e)INS(k);INS(n),INS(e),INS(k);
legalizál;legalizált;legalizálINS(t);INS(t);
felháborít;felháborítanád;felháborítINS(a)INS(n)INS(á)INS(d);INS(a),INS(n),INS(á),INS(d);
funkcionális;funkcionális;funkcionális;;
bárókisasszony;bárókisasszonnyal;bárókisasszonINS(n)yINS(a)INS(l);INS(n),INS(a),INS(l);
otthon;otthonokból;otthonINS(o)INS(k)INS(b)INS(ó)INS(l);INS(o),INS(k),INS(b),INS(ó),INS(l);
ametiszt;ametisztről;ametisztINS(r)INS(ő)INS(l);INS(r),INS(ő),INS(l);
kannibalizmus;kannibalizmustól;kannibalizmusINS(t)INS(ól);INS(t),INS(ól);
vérzés;vérzéshez;vérzésINS(h)INS(e)INS(z);INS(h),INS(e),INS(z);
ejtőernyős;ejtőernyősnek;ejtőernyősINS(n)INS(e)INS(k);INS(n),INS(e),INS(k);
kenyér;kenyerekhez;kenyDEL(é)INS(e)rINS(e)INS(k)INS(h)INS(e)INS(z);INS(e),INS(e),INS(k),INS(h),INS(e),INS(z);DEL(é)
kód;kódoktól;kódINS(o)INS(k)INS(t)INS(ó)INS(l);INS(o),INS(k),INS(t),INS(ó),INS(l);
kabinet;kabinetekre;kabinetINS(e)INS(k)INS(r)INS(e);INS(e),INS(k),INS(r),INS(e);
gyógyász;gyógyászból;gyógyászINS(b)INS(ól);INS(b),INS(ól);
rangos;rangosakig;rangosINS(a)INS(k)INS(i)INS(g);INS(a),INS(k),INS(i),INS(g);
vágány;vágányokra;vágányINS(o)INS(k)INS(r)INS(a);INS(o),INS(k),INS(r),INS(a);
vita;vitáról;vitDEL(a)INS(á)INS(r)INS(ó)INS(l);INS(á),INS(r),INS(ó),INS(l);DEL(a)
frizsider;frizsiderekhez;frizsiderINS(e)INS(k)INS(h)INS(e)INS(z);INS(e),INS(k),INS(h),INS(e),INS(z);
hangfal;hangfalnál;hangfaINS(l)INS(n)INS(á)l;INS(l),INS(n),INS(á);
megújuló;megújulókig;megújulóINS(k)INS(i)INS(g);INS(k),INS(i),INS(g);
skandináv;skandinávok;skandinávINS(o)INS(k);INS(o),INS(k);
üzenet;üzenetből;üzenetINS(b)INS(ő)INS(l);INS(b),INS(ő),INS(l);
bürokratikus;bürokratikusakká;bürokratikusINS(a)INS(k)INS(k)INS(á);INS(a),INS(k),INS(k),INS(á);
legviszonylagosabb;legviszonylagosabbnál;legviszonylagosabbINS(ná)INS(l);INS(ná),INS(l);
túlságos;túlságosakba;túlságosINS(a)INS(k)INS(b)INS(a);INS(a),INS(k),INS(b),INS(a);
zsindely;zsindelyekben;zsindelyINS(e)INS(k)INS(b)INS(e)INS(n);INS(e),INS(k),INS(b),INS(e),INS(n);
hivatásos;hivatásosakat;hivatásosINS(a)INS(k)INS(a)INS(t);INS(a),INS(k),INS(a),INS(t);
csomópont;csomóponttá;csomópontINS(t)INS(á);INS(t),INS(á);
operaház;operaházra;operaházINS(r)INS(a);INS(r),INS(a);
csontszövet;csontszövetekbe;csontszövetINS(e)INS(k)INS(b)INS(e);INS(e),INS(k),INS(b),INS(e);
csalódott;csalódott;csalódott;;
fordítóiroda;fordítóirodánál;fordítóirodDEL(a)INS(á)INS(n)INS(á)INS(l);INS(á),INS(n),INS(á),INS(l);DEL(a)
idegrendszer;idegrendszertől;idegrendszerINS(t)INS(ől);INS(t),INS(ől);
harangtorony;harangtornyokat;harangtorDEL(o)nyINS(o)INS(k)INS(a)INS(t);INS(o),INS(k),INS(a),INS(t);DEL(o)
offenzíva;offenzívából;offenzívDEL(a)INS(á)INS(b)INS(ó)INS(l);INS(á),INS(b),INS(ó),INS(l);DEL(a)
térerősség;térerősség;térerősség;;
hasis;hasisoknak;hasisINS(o)INS(k)INS(n)INS(a)INS(k);INS(o),INS(k),INS(n),INS(a),INS(k);
ágyaz;ágyazd;ágyazINS(d);INS(d);
populista;populistáról;populistDEL(a)INS(á)INS(r)INS(ó)INS(l);INS(á),INS(r),INS(ó),INS(l);DEL(a)
feltüntetés;feltüntetéstől;feltüntetésINS(t)INS(ől);INS(t),INS(ől);
kezdetleges;kezdetlegesektől;kezdetlegesINS(e)INS(k)INS(t)INS(ő)INS(l);INS(e),INS(k),INS(t),INS(ő),INS(l);
alkén;alkénekből;alkénINS(e)INS(k)INS(b)INS(ő)INS(l);INS(e),INS(k),INS(b),INS(ő),INS(l);
anyós;anyósoknak;anyósINS(o)INS(k)INS(n)INS(a)INS(k);INS(o),INS(k),INS(n),INS(a),INS(k);
had;hadakká;hadINS(a)INS(k)INS(k)INS(á);INS(a),INS(k),INS(k),INS(á);
róna;singular;INS(s)INS(i)INS(n)INS(g)INS(u)INS(l)INS(a)rDEL(ó)DEL(n)DEL(a);INS(s),INS(i),INS(n),INS(g),INS(u),INS(l),INS(a);DEL(ó),DEL(n),DEL(a)
karosszék;karosszékben;karosszékINS(b)INS(e)INS(n);INS(b),INS(e),INS(n);
promóció;promóciót;promócióINS(t);INS(t);
centralizáció;centralizációból;centralizációINS(b)INS(ól);INS(b),INS(ól);
csenget;csengettem;csengetINS(t)INS(e)INS(m);INS(t),INS(e),INS(m);
négyzetméter;négyzetméterért;négyzetméterINS(ért);INS(ért);
alapbér;alapbér;alapbér;;
társadalombiztosítás;társadalombiztosításnál;társadalombiztosításINS(ná)INS(l);INS(ná),INS(l);
tőszám;tőszámokért;tőszámINS(o)INS(k)INS(é)INS(r)INS(t);INS(o),INS(k),INS(é),INS(r),INS(t);
sokkol;sokkolni;sokkolINS(n)INS(i);INS(n),INS(i);
pontosabb;pontosabbakon;pontosabbINS(a)INS(k)INS(o)INS(n);INS(a),INS(k),INS(o),INS(n);
aprósütemény;aprósüteményekké;aprósüteményINS(e)INS(k)INS(k)INS(é);INS(e),INS(k),INS(k),INS(é);
lombik;lombikokra;lombikINS(o)INS(k)INS(r)INS(a);INS(o),INS(k),INS(r),INS(a);
szubkultúra;szubkultúrákká;szubkultúrDEL(a)INS(á)INS(k)INS(k)INS(á);INS(á),INS(k),INS(k),INS(á);DEL(a)
őssejt;őssejtben;őssejtINS(b)INS(e)INS(n);INS(b),INS(e),INS(n);
kisgyermek;kisgyermektől;kisgyermekINS(t)INS(ől);INS(t),INS(ől);
cukornád;cukornád;cukornád;;
bírálat;bírálatoknak;bírálatINS(o)INS(k)INS(n)INS(a)INS(k);INS(o),INS(k),INS(n),INS(a),INS(k);
hajtincs;hajtincsektől;hajtincsINS(e)INS(k)INS(t)INS(ő)INS(l);INS(e),INS(k),INS(t),INS(ő),INS(l);
mani;mani;mani;;
barakk;barakkot;barakkINS(o)INS(t);INS(o),INS(t);
élelmiszerüzlet;élelmiszerüzletté;élelmiszerüzletINS(t)INS(é);INS(t),INS(é);
részletez;részletezitek;részletezINS(i)INS(t)INS(e)INS(k);INS(i),INS(t),INS(e),INS(k);
eufemizmus;eufemizmusokról;eufemizmusINS(o)INS(k)INS(r)INS(ó)INS(l);INS(o),INS(k),INS(r),INS(ó),INS(l);
húgyhólyag;húgyhólyagoknál;húgyhólyagINS(o)INS(k)INS(n)INS(á)INS(l);INS(o),INS(k),INS(n),INS(á),INS(l);
értékesít;értékesítettünk;értékesítINS(e)INS(t)INS(t)INS(ü)INS(n)INS(k);INS(e),INS(t),INS(t),INS(ü),INS(n),INS(k);
vezényel;vezényelitek;vezényelINS(i)INS(t)INS(e)INS(k);INS(i),INS(t),INS(e),INS(k);
lapát;lapátba;lapátINS(b)INS(a);INS(b),INS(a);
olimpikon;olimpikonig;olimpikonINS(i)INS(g);INS(i),INS(g);
zsibbaszt;zsibbasztanák;zsibbasztINS(a)INS(n)INS(á)INS(k);INS(a),INS(n),INS(á),INS(k);
házastárs;házastársakon;házastársINS(a)INS(k)INS(o)INS(n);INS(a),INS(k),INS(o),INS(n);
rozskenyér;rozskenyérről;rozskenyérINS(r)INS(ő)INS(l);INS(r),INS(ő),INS(l);
