Source;Target;Combined;Inserts;Deletes;Grammar
trangugiare;trangugiavamo;trangugiaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
sapersi;si sapesse;INS(si )sapeDEL(r)sDEL(i)INS(se);INS(si ),INS(se);DEL(r),DEL(i);V,SBJV,PST,3,SG
aspettare;aspetterebbe;aspettDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a);V,COND,3,SG
decatizzare;decatizzò;decatizzDEL(are)INS(ò);INS(ò);DEL(are);V,IND,PST,3,SG,PFV
spopolare;spopolerebbero;spopolDEL(a)INS(e)reINS(bbero);INS(e),INS(bbero);DEL(a);V,COND,3,PL
seguitare;seguitasse;seguitaDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
addocilire;addocilente;addocilDEL(ir)INS(ent)e;INS(ent);DEL(ir);V.PTCP,PRS
ostruirsi;ci ostruiremmo;INS(ci )ostruirDEL(si)INS(emmo);INS(ci ),INS(emmo);DEL(si);V,COND,1,PL
sopraporre;sopraporrà;sopraporrDEL(e)INS(à);INS(à);DEL(e);V,IND,FUT,3,SG
rarefare;rarefacessimo;rarefaDEL(r)INS(c)eINS(ssimo);INS(c),INS(ssimo);DEL(r);V,SBJV,PST,1,PL
latitare;latitino;latitDEL(are)INS(ino);INS(ino);DEL(are);V,SBJV,PRS,3,PL
ingraziare;ingraziasti;ingraziaDEL(re)INS(sti);INS(sti);DEL(re);V,IND,PST,2,SG,PFV
attovagliare;attovagliano;attovagliaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
disintossicare;disintossichino;disintossicDEL(are)INS(hino);INS(hino);DEL(are);V,SBJV,PRS,3,PL
scartavetrare;scartavetrasse;scartavetraDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
estinguere;estinguere;estinguere;;;V,NFIN
tinteggiare;tinteggiare;tinteggiare;;;V,NFIN
intendere;intendete;intendeDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
omogenizzare;omogenizzavate;omogenizzaDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
specchiarsi;mi specchiassi;INS(mi )specchiaDEL(r)sINS(s)i;INS(mi ),INS(s);DEL(r);V,SBJV,PST,1,SG
avallare;avalli;avallDEL(are)INS(i);INS(i);DEL(are);V,IND,PRS,2,SG
arrestarsi;arrestandosi;arrestaDEL(r)INS(ndo)si;INS(ndo);DEL(r);V.CVB,PRS
rigelare;rigelante;rigelaDEL(r)INS(nt)e;INS(nt);DEL(r);V.PTCP,PRS
delirare;delirerete;delirDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
dimensionare;dimensioneranno;dimensionDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
choccare;chocchino;choccDEL(are)INS(hino);INS(hino);DEL(are);V,POS,IMP,3,PL
gingillarsi;vi gingillereste;INS(vi )gingillDEL(arsi)INS(ereste);INS(vi ),INS(ereste);DEL(arsi);V,COND,2,PL
trapiantare;trapiantando;trapiantaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
ingualdrappare;ingualdrappi;ingualdrappDEL(are)INS(i);INS(i);DEL(are);V,IND,PRS,2,SG
sforzare;sforzino;sforzDEL(are)INS(ino);INS(ino);DEL(are);V,POS,IMP,3,PL
svenare;sveni;svenDEL(are)INS(i);INS(i);DEL(are);V,POS,IMP,3,SG
caratterizzarsi;ti caratterizzeresti;INS(ti )caratterizzDEL(a)INS(e)rINS(e)sINS(t)i;INS(ti ),INS(e),INS(e),INS(t);DEL(a);V,COND,2,SG
pavoneggiarsi;ti pavoneggi;INS(ti )pavoneggDEL(iars)i;INS(ti );DEL(iars);V,IND,PRS,2,SG
frullare;frullerete;frullDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
spicciare;spicci;spicciDEL(are);;DEL(are);V,POS,IMP,3,SG
soprastampare;soprastamperemo;soprastampDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a);V,IND,FUT,1,PL
completare;completarono;completarDEL(e)INS(ono);INS(ono);DEL(e);V,IND,PST,3,PL,PFV
berciare;berciò;berciDEL(are)INS(ò);INS(ò);DEL(are);V,IND,PST,3,SG,PFV
sbiettare;sbietto;sbiettDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
votarsi;mi votassi;INS(mi )votaDEL(r)sINS(s)i;INS(mi ),INS(s);DEL(r);V,SBJV,PST,1,SG
ringiovenire;ringiovenisci;ringiovenINS(isc)iDEL(re);INS(isc);DEL(re);V,IND,PRS,2,SG
ammutinarsi;mi ammutinerei;INS(mi )ammutinDEL(ars)INS(ere)i;INS(mi ),INS(ere);DEL(ars);V,COND,1,SG
intingere;intingemmo;intingDEL(er)eINS(mmo);INS(mmo);DEL(er);V,IND,PST,1,PL,PFV
selciare;selceremo;selcDEL(ia)INS(e)reINS(mo);INS(e),INS(mo);DEL(ia);V,IND,FUT,1,PL
transcrivere;transcrivevamo;transcrivDEL(er)eINS(vamo);INS(vamo);DEL(er);V,IND,PST,1,PL,IPFV
rifondare;rifonderebbero;rifondDEL(a)INS(e)reINS(bbero);INS(e),INS(bbero);DEL(a);V,COND,3,PL
masticare;masticavi;masticaDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
bruscare;bruscassi;bruscaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,2,SG
intrigarsi;mi intrigai;INS(mi )intrigaDEL(rs)i;INS(mi );DEL(rs);V,IND,PST,1,SG,PFV
fasciarsi;si fasci;INS(si )fascDEL(iars)i;INS(si );DEL(iars);V,SBJV,PRS,3,SG
surrogare;surrogaste;surrogaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
sturare;sturasti;sturaDEL(re)INS(sti);INS(sti);DEL(re);V,IND,PST,2,SG,PFV
sussurrare;sussurravo;sussurraDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
accodarsi;vi accodaste;INS(vi )accodaDEL(r)sDEL(i)INS(te);INS(vi ),INS(te);DEL(r),DEL(i);V,IND,PST,2,PL,PFV
sopraspendere;sopraspendo;sopraspendDEL(ere)INS(o);INS(o);DEL(ere);V,IND,PRS,1,SG
reassumere;reassumevate;reassumeDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
massacrare;massacrerai;massacDEL(ra)reINS(rai);INS(rai);DEL(ra);V,IND,FUT,2,SG
svirgolare;svirgolasse;svirgolaDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
suturare;suturerebbe;suturDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a);V,COND,3,SG
incomodare;incomoderà;incomodDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
estinguersi;estinguendosi;estingueDEL(r)INS(ndo)si;INS(ndo);DEL(r);V.CVB,PRS
annuvolare;annuvolate;annuvolaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
rammemorare;rammemoravano;rammemoraDEL(re)INS(vano);INS(vano);DEL(re);V,IND,PST,3,PL,IPFV
succidere;succidessi;succidDEL(er)eINS(ssi);INS(ssi);DEL(er);V,SBJV,PST,2,SG
transricevere;transricevevi;transricevDEL(er)eINS(vi);INS(vi);DEL(er);V,IND,PST,2,SG,IPFV
responsabilizzarsi;ci responsabilizziamo;INS(ci )responsabilizzDEL(ars)iINS(amo);INS(ci ),INS(amo);DEL(ars);V,IND,PRS,1,PL
insinuarsi;si insinuassero;INS(si )insinuaINS(sse)rDEL(si)INS(o);INS(si ),INS(sse),INS(o);DEL(si);V,SBJV,PST,3,PL
olezzare;olezzavano;olezzaDEL(re)INS(vano);INS(vano);DEL(re);V,IND,PST,3,PL,IPFV
laureare;laureaste;laureaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
gingillarsi;ci gingilliamo;INS(ci )gingillDEL(ars)iINS(amo);INS(ci ),INS(amo);DEL(ars);V,IND,PRS,1,PL
sollevare;solleverei;sollevDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
asserragliarsi;mi asserraglierò;INS(mi )asserraglDEL(iars)iINS(erò);INS(mi ),INS(erò);DEL(iars);V,IND,FUT,1,SG
ottonare;ottonerebbe;ottonDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a);V,COND,3,SG
infradiciarsi;ci infradiciamo;INS(ci )infradiciaDEL(rsi)INS(mo);INS(ci ),INS(mo);DEL(rsi);V,SBJV,PRS,1,PL
desquamarsi;si desquameranno;INS(si )desquamINS(er)aDEL(rsi)INS(nno);INS(si ),INS(er),INS(nno);DEL(rsi);V,IND,FUT,3,PL
svigorirsi;mi svigorisco;INS(mi )svigoriDEL(r)sDEL(i)INS(co);INS(mi ),INS(co);DEL(r),DEL(i);V,IND,PRS,1,SG
rispondere;risponderemmo;rispondereINS(mmo);INS(mmo);;V,COND,1,PL
marnare;marneranno;marnDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
ossificare;ossificammo;ossificaDEL(re)INS(mmo);INS(mmo);DEL(re);V,IND,PST,1,PL,PFV
platinare;platinerete;platinDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
attaccare;attaccava;attaccINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
barrire;barriranno;barrirDEL(e)INS(anno);INS(anno);DEL(e);V,IND,FUT,3,PL
borbogliare;borbogliando;borbogliaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
affrontarsi;mi affrontavo;INS(mi )affrontaDEL(rsi)INS(vo);INS(mi ),INS(vo);DEL(rsi);V,IND,PST,1,SG,IPFV
premunire;premuniresti;premunireINS(sti);INS(sti);;V,COND,2,SG
industrializzare;industrializzi;industrializzDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,2,SG
riammogliare;riammogliate;riammogliaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
disarticolare;disarticoleremmo;disarticolDEL(a)INS(e)reINS(mmo);INS(e),INS(mmo);DEL(a);V,COND,1,PL
istoriare;istoriarono;istoriarDEL(e)INS(ono);INS(ono);DEL(e);V,IND,PST,3,PL,PFV
trasecolare;trasecolate;trasecolaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
snocciolare;snoccioliamo;snocciolINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,POS,IMP,1,PL
sentirsi;vi sentirete;INS(vi )sentirDEL(si)INS(ete);INS(vi ),INS(ete);DEL(si);V,IND,FUT,2,PL
federare;federarono;federarDEL(e)INS(ono);INS(ono);DEL(e);V,IND,PST,3,PL,PFV
unire;unirà;unirDEL(e)INS(à);INS(à);DEL(e);V,IND,FUT,3,SG
disconvenire;disconverresti;disconveDEL(ni)rINS(r)eINS(sti);INS(r),INS(sti);DEL(ni);V,COND,2,SG
spilluzzicare;spilluzzicassero;spilluzzicaINS(sse)rDEL(e)INS(o);INS(sse),INS(o);DEL(e);V,SBJV,PST,3,PL
rotolarsi;mi rotolassi;INS(mi )rotolaDEL(r)sINS(s)i;INS(mi ),INS(s);DEL(r);V,SBJV,PST,1,SG
comporre;compongo;compINS(ong)oDEL(rre);INS(ong);DEL(rre);V,IND,PRS,1,SG
discolpare;discolpaste;discolpaDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
confidare;confiderei;confidDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
sgraffiare;sgraffieremo;sgraffiDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a);V,IND,FUT,1,PL
globalizzare;globalizzeremo;globalizzDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a);V,IND,FUT,1,PL
inframmettere;inframmettesse;inframmetteDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
inzuppare;inzuppa;inzuppaDEL(re);;DEL(re);V,IND,PRS,3,SG
sminuzzare;sminuzza;sminuzzaDEL(re);;DEL(re);V,IND,PRS,3,SG
spezzarsi;ci spezzavamo;INS(ci )spezzaDEL(rsi)INS(vamo);INS(ci ),INS(vamo);DEL(rsi);V,IND,PST,1,PL,IPFV
riapparecchiare;riapparecchiato;riapparecchiaDEL(re)INS(to);INS(to);DEL(re);V.PTCP,PST
riscorrere;riscorre;riscorDEL(re)re;;DEL(re);V,IND,PRS,3,SG
riattare;riattavo;riattaDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
incazzare;incazza;incazzaDEL(re);;DEL(re);V,IND,PRS,3,SG
convertire;convertiamo;convertiDEL(re)INS(amo);INS(amo);DEL(re);V,POS,IMP,1,PL
rifiorire;rifiorisca;rifioriDEL(re)INS(sca);INS(sca);DEL(re);V,SBJV,PRS,1,SG
rassodarsi;mi rassodi;INS(mi )rassodDEL(ars)i;INS(mi );DEL(ars);V,SBJV,PRS,1,SG
subconcedere;subconcedessero;subconcedINS(ess)erDEL(e)INS(o);INS(ess),INS(o);DEL(e);V,SBJV,PST,3,PL
snobbare;snobbasse;snobbaDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
ossequiare;ossequierà;ossequiDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
pressare;pressassi;pressaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,1,SG
incapricciarsi;si incapriccino;INS(si )incapriccDEL(iars)iINS(no);INS(si ),INS(no);DEL(iars);V,SBJV,PRS,3,PL
racemizzare;racemizzavo;racemizzaDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
rappresantare;rappresantava;rappresantINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
ragguagliare;ragguagliano;ragguagliaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
assuefare;assuefacciamo;assuefaDEL(re)INS(cciamo);INS(cciamo);DEL(re);V,SBJV,PRS,1,PL
spidocchiare;spidocchino;spidocchiDEL(are)INS(no);INS(no);DEL(are);V,POS,IMP,3,PL
romanticizzare;romanticizzaste;romanticizzaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
disastrare;disastrereste;disastrDEL(a)INS(e)rINS(est)e;INS(e),INS(est);DEL(a);V,COND,2,PL
esaltare;esaltando;esaltaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
abbottonare;abbottonerei;abbottonDEL(a)INS(e)reINS(i);INS(e),INS(i);DEL(a);V,COND,1,SG
pervertirsi;pervertiamoci;pervertiDEL(rs)INS(amoc)i;INS(amoc);DEL(rs);V,POS,IMP,1,PL
acuire;acuisci;acuINS(isc)iDEL(re);INS(isc);DEL(re);V,IND,PRS,2,SG
telecomandare;telecomandavamo;telecomandaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
sfiduciarsi;ti sfiduciassi;INS(ti )sfiduciaDEL(r)sINS(s)i;INS(ti ),INS(s);DEL(r);V,SBJV,PST,2,SG
festeggiare;festeggiassi;festeggiaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,2,SG
rimodellare;rimodelleremo;rimodellDEL(a)INS(e)reINS(mo);INS(e),INS(mo);DEL(a);V,IND,FUT,1,PL
grugnire;grugnireste;grugnirINS(est)e;INS(est);;V,COND,2,PL
informatizzarsi;ti informatizzasti;INS(ti )informatizzaDEL(r)sINS(t)i;INS(ti ),INS(t);DEL(r);V,IND,PST,2,SG,PFV
incendiare;incendi;incendiDEL(are);;DEL(are);V,SBJV,PRS,3,SG
oberare;oberasse;oberaDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
cuocere;cuoci;cuocDEL(ere)INS(i);INS(i);DEL(ere);V,IND,PRS,2,SG
analizzarsi;mi analizzerei;INS(mi )analizzDEL(ars)INS(ere)i;INS(mi ),INS(ere);DEL(ars);V,COND,1,SG
sagginare;sagginiamo;sagginINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,SBJV,PRS,1,PL
mentovare;mentovassi;mentovaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,2,SG
rosicchiare;rosicchierà;rosicchiDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
fruttare;frutti;fruttDEL(are)INS(i);INS(i);DEL(are);V,POS,IMP,3,SG
imbellettare;imbellettavamo;imbellettaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
frenare;frenerete;frenDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
attivare;attivano;attivaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
reimbarcarsi;si reimbarcassero;INS(si )reimbarcaINS(sse)rDEL(si)INS(o);INS(si ),INS(sse),INS(o);DEL(si);V,SBJV,PST,3,PL
affratellarsi;si affratellavano;INS(si )affratellaDEL(rsi)INS(vano);INS(si ),INS(vano);DEL(rsi);V,IND,PST,3,PL,IPFV
scalzare;scalziamo;scalzINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,POS,IMP,1,PL
esortarsi;vi esortate;INS(vi )esortaDEL(rsi)INS(te);INS(vi ),INS(te);DEL(rsi);V,IND,PRS,2,PL
favoleggiare;favoleggiato;favoleggiaDEL(re)INS(to);INS(to);DEL(re);V.PTCP,PST
approssimarsi;approssimiamoci;approssimINS(i)aDEL(rs)INS(moc)i;INS(i),INS(moc);DEL(rs);V,POS,IMP,1,PL
scartinare;scartinassi;scartinaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,2,SG
ammobiliare;ammobilino;ammobiliDEL(are)INS(no);INS(no);DEL(are);V,POS,IMP,3,PL
visitare;visitiamo;visitINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,SBJV,PRS,1,PL
abiettare;abiettavi;abiettaDEL(re)INS(vi);INS(vi);DEL(re);V,IND,PST,2,SG,IPFV
contaminare;contaminerebbe;contaminDEL(a)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(a);V,COND,3,SG
smagnetizzarsi;ti smagnetizzasti;INS(ti )smagnetizzaDEL(r)sINS(t)i;INS(ti ),INS(t);DEL(r);V,IND,PST,2,SG,PFV
pennellare;pennelli;pennellDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,2,SG
buscarsi;ci buscheremo;INS(ci )buscDEL(arsi)INS(heremo);INS(ci ),INS(heremo);DEL(arsi);V,IND,FUT,1,PL
riconnettere;riconnetta;riconnettDEL(ere)INS(a);INS(a);DEL(ere);V,SBJV,PRS,2,SG
coreografare;coreografò;coreografDEL(are)INS(ò);INS(ò);DEL(are);V,IND,PST,3,SG,PFV
contravvalere;contravvalevano;contravvalDEL(er)eINS(vano);INS(vano);DEL(er);V,IND,PST,3,PL,IPFV
quadrare;quadri;quadrDEL(are)INS(i);INS(i);DEL(are);V,POS,IMP,3,SG
neologizzare;neologizzi;neologizzDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,1,SG
cauzionare;cauzionano;cauzionaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
suadere;suado;suadDEL(ere)INS(o);INS(o);DEL(ere);V,IND,PRS,1,SG
ottemperare;ottempereranno;ottempeDEL(ra)reINS(ranno);INS(ranno);DEL(ra);V,IND,FUT,3,PL
fluorizzare;fluorizzeremmo;fluorizzDEL(a)INS(e)reINS(mmo);INS(e),INS(mmo);DEL(a);V,COND,1,PL
insanguinarsi;si insanguinavano;INS(si )insanguinaDEL(rsi)INS(vano);INS(si ),INS(vano);DEL(rsi);V,IND,PST,3,PL,IPFV
cappottare;cappotti;cappottDEL(are)INS(i);INS(i);DEL(are);V,POS,IMP,3,SG
costatare;costatavo;costataDEL(re)INS(vo);INS(vo);DEL(re);V,IND,PST,1,SG,IPFV
localizzare;localizzarono;localizzarDEL(e)INS(ono);INS(ono);DEL(e);V,IND,PST,3,PL,PFV
scompattare;scompattammo;scompattaDEL(re)INS(mmo);INS(mmo);DEL(re);V,IND,PST,1,PL,PFV
spiare;spiante;spiaDEL(r)INS(nt)e;INS(nt);DEL(r);V.PTCP,PRS
ammobiliare;ammobilierete;ammobiliDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
scolparsi;mi scolperei;INS(mi )scolpDEL(ars)INS(ere)i;INS(mi ),INS(ere);DEL(ars);V,COND,1,SG
massacrare;massacrasti;massacraDEL(re)INS(sti);INS(sti);DEL(re);V,IND,PST,2,SG,PFV
destrutturarsi;mi destrutturo;INS(mi )destrutturDEL(arsi)INS(o);INS(mi ),INS(o);DEL(arsi);V,IND,PRS,1,SG
avvalorare;avvalorò;avvalorDEL(are)INS(ò);INS(ò);DEL(are);V,IND,PST,3,SG,PFV
licenziarsi;si licenziavano;INS(si )licenziaDEL(rsi)INS(vano);INS(si ),INS(vano);DEL(rsi);V,IND,PST,3,PL,IPFV
perdurare;perdurerete;perdurDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
frammischiarsi;ci frammischiamo;INS(ci )frammischiaDEL(rsi)INS(mo);INS(ci ),INS(mo);DEL(rsi);V,IND,PRS,1,PL
sdilinquirsi;vi sdilinquiste;INS(vi )sdilinquiDEL(r)sDEL(i)INS(te);INS(vi ),INS(te);DEL(r),DEL(i);V,IND,PST,2,PL,PFV
gocciare;goccerebbe;goccDEL(ia)INS(e)rINS(ebb)e;INS(e),INS(ebb);DEL(ia);V,COND,3,SG
rispettare;rispettavate;rispettaDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
modellizzare;modellizzerete;modellizzDEL(a)INS(e)rINS(et)e;INS(e),INS(et);DEL(a);V,IND,FUT,2,PL
inzotichire;inzotichiscono;inzotichiDEL(re)INS(scono);INS(scono);DEL(re);V,IND,PRS,3,PL
imbrigliare;imbrigliate;imbrigliaDEL(r)INS(t)e;INS(t);DEL(r);V,IND,PRS,2,PL
abboccare;abboccando;abboccaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
duettare;duettiamo;duettINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,SBJV,PRS,1,PL
rizzare;rizziate;rizzINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r);V,SBJV,PRS,2,PL
proibire;proibiste;proibiDEL(r)INS(st)e;INS(st);DEL(r);V,SBJV,PST,2,PL
spogliarsi;spogliati;spogliaDEL(rs)INS(t)i;INS(t);DEL(rs);V,POS,IMP,2,SG
irrobustirsi;irrobustirsi;irrobustirsi;;;V,NFIN
smaliziarsi;vi smaliziavate;INS(vi )smaliziaDEL(rsi)INS(vate);INS(vi ),INS(vate);DEL(rsi);V,IND,PST,2,PL,IPFV
mendicare;mendichino;mendicDEL(are)INS(hino);INS(hino);DEL(are);V,POS,IMP,3,PL
predigerire;predigerirete;predigerirINS(et)e;INS(et);;V,IND,FUT,2,PL
sganciarsi;ti sganceresti;INS(ti )sgancDEL(ia)INS(e)rINS(e)sINS(t)i;INS(ti ),INS(e),INS(e),INS(t);DEL(ia);V,COND,2,SG
convertirsi;si convertano;INS(si )convertDEL(irsi)INS(ano);INS(si ),INS(ano);DEL(irsi);V,SBJV,PRS,3,PL
ristaurare;ristauriamo;ristaurINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,POS,IMP,1,PL
fucilare;fucilavamo;fucilaDEL(re)INS(vamo);INS(vamo);DEL(re);V,IND,PST,1,PL,IPFV
ricategorizzare;ricategorizzi;ricategorizzDEL(are)INS(i);INS(i);DEL(are);V,SBJV,PRS,3,SG
satireggiare;satireggerei;satireggDEL(ia)INS(e)reINS(i);INS(e),INS(i);DEL(ia);V,COND,1,SG
ricompattarsi;ti ricompatteresti;INS(ti )ricompattDEL(a)INS(e)rINS(e)sINS(t)i;INS(ti ),INS(e),INS(e),INS(t);DEL(a);V,COND,2,SG
zappare;zappavate;zappaDEL(r)INS(vat)e;INS(vat);DEL(r);V,IND,PST,2,PL,IPFV
sottocapitalizzare;sottocapitalizza;sottocapitalizzaDEL(re);;DEL(re);V,POS,IMP,2,SG
imbustare;imbustavano;imbustaDEL(re)INS(vano);INS(vano);DEL(re);V,IND,PST,3,PL,IPFV
imbussolare;imbussolate;imbussolaDEL(r)INS(t)e;INS(t);DEL(r);V,POS,IMP,2,PL
intabarrare;intabarriamo;intabarrINS(i)aDEL(re)INS(mo);INS(i),INS(mo);DEL(re);V,SBJV,PRS,1,PL
baraccare;baraccassi;baraccaDEL(re)INS(ssi);INS(ssi);DEL(re);V,SBJV,PST,1,SG
tramutare;tramuteranno;tramutDEL(ar)eINS(ranno);INS(ranno);DEL(ar);V,IND,FUT,3,PL
tramortire;tramortirebbero;tramortireINS(bbero);INS(bbero);;V,COND,3,PL
agglomerare;agglomera;agglomeraDEL(re);;DEL(re);V,IND,PRS,3,SG
renderizzare;renderizzava;renderizzINS(av)aDEL(re);INS(av);DEL(re);V,IND,PST,3,SG,IPFV
dirigere;dirigano;dirigDEL(ere)INS(ano);INS(ano);DEL(ere);V,SBJV,PRS,3,PL
psicoanalizzare;psicoanalizzerà;psicoanalizzDEL(ar)eINS(rà);INS(rà);DEL(ar);V,IND,FUT,3,SG
fiancheggiare;fiancheggiano;fiancheggiaDEL(re)INS(no);INS(no);DEL(re);V,IND,PRS,3,PL
rimettere;rimetteremmo;rimettereINS(mmo);INS(mmo);;V,COND,1,PL
rastremarsi;mi rastremerò;INS(mi )rastremDEL(arsi)INS(erò);INS(mi ),INS(erò);DEL(arsi);V,IND,FUT,1,SG
piegare;piegaste;piegaDEL(r)INS(st)e;INS(st);DEL(r);V,IND,PST,2,PL,PFV
contradire;contradisse;contradiDEL(r)INS(ss)e;INS(ss);DEL(r);V,IND,PST,3,SG,PFV
scompisciarsi;ti scompisciavi;INS(ti )scompisciaDEL(rs)INS(v)i;INS(ti ),INS(v);DEL(rs);V,IND,PST,2,SG,IPFV
insinuare;insinuasti;insinuaDEL(re)INS(sti);INS(sti);DEL(re);V,IND,PST,2,SG,PFV
collezionare;collezionasse;collezionaDEL(r)INS(ss)e;INS(ss);DEL(r);V,SBJV,PST,3,SG
strabere;strabeve;strabeDEL(r)INS(v)e;INS(v);DEL(r);V,IND,PRS,3,SG
conspargere;conspargeresti;conspargereINS(sti);INS(sti);;V,COND,2,SG
deludere;deludi;deludDEL(ere)INS(i);INS(i);DEL(ere);V,IND,PRS,2,SG
raddrizzare;raddrizziate;raddrizzINS(i)aDEL(r)INS(t)e;INS(i),INS(t);DEL(r);V,SBJV,PRS,2,PL
ingiungere;ingiungerei;ingiungereINS(i);INS(i);;V,COND,1,SG
biforcarsi;ti biforcasti;INS(ti )biforcaDEL(r)sINS(t)i;INS(ti ),INS(t);DEL(r);V,IND,PST,2,SG,PFV
travasare;travaso;travasDEL(are)INS(o);INS(o);DEL(are);V,IND,PRS,1,SG
dilaniarsi;si dilaniano;INS(si )dilaniaDEL(rsi)INS(no);INS(si ),INS(no);DEL(rsi);V,IND,PRS,3,PL
laicizzare;laicizzando;laicizzaDEL(re)INS(ndo);INS(ndo);DEL(re);V.CVB,PRS
estrinsecare;estrinsecherei;estrinsecDEL(a)INS(he)reINS(i);INS(he),INS(i);DEL(a);V,COND,1,SG
