Source;Target;Combined;Inserts;Deletes;Grammar
mägi;mägedeni;mägINS(eden)i;INS(eden);;N,TERM,PL
ester;estrile;estINS(ril)eDEL(r);INS(ril);DEL(r);N,AT+ALL,SG
tätoveerima;on tätoveeritud;INS(on )tätoveeriDEL(ma)INS(tud);INS(on ),INS(tud);DEL(ma);V,PASS,PRS,PRF,POS,IND
nimetav;nimetavateni;nimetavINS(ateni);INS(ateni);;N,TERM,PL
tütar;tütreta;tüINS(tre)taDEL(r);INS(tre);DEL(r);N,PRIV,SG
kalifornium;kaliforniumiga;kaliforniumINS(iga);INS(iga);;N,COM,SG
katkema;katkesid;katkeDEL(ma)INS(sid);INS(sid);DEL(ma);V,ACT,PST,POS,IND,2,SG
seletama;seletataks;seletaDEL(m)INS(t)aINS(ks);INS(t),INS(ks);DEL(m);V,PASS,PRS,POS,COND
žürii;žüriiks;žüriiINS(ks);INS(ks);;N,TRANS,SG
pubi;pubidelt;pubiINS(delt);INS(delt);;N,AT+ABL,PL
vibutama;vibutasite;vibutDEL(am)aINS(site);INS(site);DEL(am);V,ACT,PST,POS,IND,2,PL
õpilane;õpilaseni;õpilaINS(se)nDEL(e)INS(i);INS(se),INS(i);DEL(e);N,TERM,SG
tuletis;tuletise;tuletisINS(e);INS(e);;N,GEN,SG
euro;eurodes;euroINS(des);INS(des);;N,IN+ESS,PL
palataliseerima;ei palataliseeri;INS(ei )palataliseeriDEL(ma);INS(ei );DEL(ma);V,ACT,PRS,NEG,IND
üterbium;üterbiumi;üterbiumINS(i);INS(i);;N,PRT,SG
vangerdus;vangerdusest;vangerdusINS(est);INS(est);;N,IN+ABL,SG
pürgima;oleksin pürginud;INS(oleksin )pürgiDEL(ma)INS(nud);INS(oleksin ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND
magama;ärge magage;INS(ärge )magDEL(am)aINS(ge);INS(ärge ),INS(ge);DEL(am);V,ACT,PRS,NEG,IMP,2,PL
september;septembriks;septembDEL(e)rINS(iks);INS(iks);DEL(e);N,TRANS,SG
kustutama;oli kustutanud;INS(oli )kustutDEL(am)aINS(nud);INS(oli ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,COND,3,SG
höövel;höövlil;höövDEL(e)INS(li)l;INS(li);DEL(e);N,AT+ESS,SG
kääbus;kääbuseta;kääbusINS(eta);INS(eta);;N,PRIV,SG
masturbeerima;masturbeeriksin;masturbeeriDEL(ma)INS(ksin);INS(ksin);DEL(ma);V,ACT,PRS,POS,COND,1,SG
närima;närigu;näriDEL(ma)INS(gu);INS(gu);DEL(ma);V,ACT,PRS,POS,IMP,3,SG
mihklikuu;mihklikuudeta;mihklikuuINS(deta);INS(deta);;N,PRIV,PL
arvutama;ära arvuta;INS(ära )arvutDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
september;septembrisse;septembINS(riss)eDEL(r);INS(riss);DEL(r);N,IN+ALL,SG
hirmuma;hirmuksid;hirmuDEL(ma)INS(ksid);INS(ksid);DEL(ma);V,ACT,PRS,POS,COND,2,SG
vangerdus;vangerduse;vangerdusINS(e);INS(e);;N,GEN,SG
ujuma;olite ujunud;INS(olite )ujuDEL(ma)INS(nud);INS(olite ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,PL
nikkuma;nikutagu;niDEL(k)kuDEL(m)INS(t)aINS(gu);INS(t),INS(gu);DEL(k),DEL(m);V,PASS,PRS,POS,IMP
panema;paneme;panemDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
tähendama;olevat tähendatud;INS(olevat )tähendDEL(am)aINS(tud);INS(olevat ),INS(tud);DEL(am);V,PASS,PRS,PRF,POS,QUOT
toitma;toidaksime;toiDEL(tm)INS(d)aINS(ksime);INS(d),INS(ksime);DEL(tm);V,ACT,PRS,POS,COND,1,PL
aaloe;aaloele;aaloINS(el)e;INS(el);;N,AT+ALL,SG
ajama;ei ole ajanudp;INS(ei ole )ajDEL(am)aINS(nudp);INS(ei ole ),INS(nudp);DEL(am);V,ACT,PST,NEG,IND
kaotama;ei oleks kaotanudp;INS(ei oleks )kaotDEL(am)aINS(nudp);INS(ei oleks ),INS(nudp);DEL(am);V,ACT,PRS,PRF,NEG,COND
mölder;möldrini;möldDEL(e)rINS(ini);INS(ini);DEL(e);N,TERM,SG
mustikas;mustikat;mustikaDEL(s)INS(t);INS(t);DEL(s);N,PRT,SG
iriidium;iriidiumdeks;iriidiumINS(deks);INS(deks);;N,TRANS,PL
tundma;olgu tunnetud;INS(olgu )tunINS(netu)dDEL(ma);INS(olgu ),INS(netu);DEL(ma);V,PASS,PRS,PRF,POS,IMP
suitsetama;ära suitseta;INS(ära )suitsetDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
vihkama;vihaku;vihDEL(kam)aINS(ku);INS(ku);DEL(kam);V,ACT,PRS,POS,IMP,3,SG
öökima;öökigu;öökiDEL(ma)INS(gu);INS(gu);DEL(ma);V,ACT,PRS,POS,IMP,3,PL
seisma;oleksid seisnud;INS(oleksid )seisDEL(ma)INS(nud);INS(oleksid ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,3,PL
kohtama;kohtasite;kohtDEL(am)aINS(site);INS(site);DEL(am);V,ACT,PST,POS,IND,2,PL
kasutama;kasutatavat;kasutaDEL(m)INS(tav)aINS(t);INS(tav),INS(t);DEL(m);V,PASS,PRS,POS,QUOT
tooma;ei toovat;INS(ei )tooDEL(m)INS(v)aINS(t);INS(ei ),INS(v),INS(t);DEL(m);V,ACT,PRS,NEG,QUOT
kapten;kaptenites;kaptenINS(ites);INS(ites);;N,IN+ESS,PL
kodanlane;kodanlasele;kodanlaDEL(n)INS(sel)e;INS(sel);DEL(n);N,AT+ALL,SG
partii;partiidelt;partiiINS(delt);INS(delt);;N,AT+ABL,PL
sudenkuu;sudenkuule;sudenkuuINS(le);INS(le);;N,AT+ALL,SG
itsitama;ärgu olgu itsitatud;INS(ärgu olgu )itsitDEL(am)aINS(tud);INS(ärgu olgu ),INS(tud);DEL(am);V,PASS,PRS,PRF,NEG,IMP
kinkima;olgu kinkinud;INS(olgu )kinkiDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,PL
kerjama;oleks kerjatud;INS(oleks )kerjDEL(am)aINS(tud);INS(oleks ),INS(tud);DEL(am);V,PASS,PRS,PRF,POS,COND
protaktiinium;protaktiiniumi;protaktiiniumINS(i);INS(i);;N,PRT,SG
nülgima;ei nülitud;INS(ei )nülDEL(g)iDEL(ma)INS(tud);INS(ei ),INS(tud);DEL(g),DEL(ma);V,PASS,PST,NEG,IND
higistama;higistavat;higistaDEL(m)INS(v)aINS(t);INS(v),INS(t);DEL(m);V,ACT,PRS,POS,QUOT
sõnavabadus;sõnavabaduse;sõnavabadusINS(e);INS(e);;N,ACC,SG
käsitlema;oleksite käsitlenud;INS(oleksite )käsitleDEL(ma)INS(nud);INS(oleksite ),INS(nud);DEL(ma);V,ACT,PRS,PRF:POS,COND,2,PL
hõbemedal;hõbemedalilt;hõbemedalINS(ilt);INS(ilt);;N,AT+ABL,SG
kaalium;kaalium;kaalium;;;N,NOM,SG
hüppama;hüppame;hüppamDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
toorium;tooriumdena;tooriumINS(dena);INS(dena);;N,FRML,PL
imik;imikutest;imikINS(utest);INS(utest);;N,IN+ABL,PL
tehneetsium;tehneetsiume;tehneetsiumINS(e);INS(e);;N,PRT,PL
haarama;haaravat;haaraDEL(m)INS(v)aINS(t);INS(v),INS(t);DEL(m);V,ACT,PRS,POS,QUOT
tõlkima;tõlgitaks;tõlINS(gita)kDEL(ima)INS(s);INS(gita),INS(s);DEL(ima);V,PASS,PRS,POS,COND
rajav;rajavata;rajavINS(ata);INS(ata);;N,PRIV,SG
vaatama;ei olnud vaadatudp;INS(ei olnud )vaaDEL(tam)INS(d)aINS(tudp);INS(ei olnud ),INS(d),INS(tudp);DEL(tam);V,PASS,PST,PRF,NEG,IND
ravim;ravimina;ravimINS(ina);INS(ina);;N,FRML,SG
lavastama;lavastama;lavastama;;;V,NFIN
lendur;lenduritel;lendurINS(itel);INS(itel);;N,AT+ESS,PL
peenar;peenrana;peeINS(nra)naDEL(r);INS(nra);DEL(r);N,FRML,SG
habe;habemete;habINS(emet)e;INS(emet);;N,GEN,PL
embama;oleksid emmanud;INS(oleksid )emDEL(ba)maINS(nud);INS(oleksid ),INS(nud);DEL(ba);V,ACT,PRS,PRF,POS,COND,3,PL
vaatama;ei oleks vaadatudp;INS(ei oleks )vaaDEL(tam)INS(d)aINS(tudp);INS(ei oleks ),INS(d),INS(tudp);DEL(tam);V,PASS,PRS,PRF,NEG,COND
haarama;ära haara;INS(ära )haarDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
saladus;saladused;saladusINS(ed);INS(ed);;N,ACC,PL
sõsar;sõsarast;sõsarINS(ast);INS(ast);;N,IN+ABL,SG
püüdma;ei püüeta;INS(ei )püüDEL(dm)INS(et)a;INS(ei ),INS(et);DEL(dm);V,PASS,PRS,NEG,IND
kastan;kastanitesse;kastanINS(itesse);INS(itesse);;N,IN+ALL,PL
lintšima;ei lintši;INS(ei )lintšiDEL(ma);INS(ei );DEL(ma);V,ACT,PRS,NEG,IND
nõukogu;nõukogust;nõukoguINS(st);INS(st);;N,IN+ABL,SG
aara;aaradeks;aaraINS(deks);INS(deks);;N,TRANS,PL
kasutama;oleksime kasutanud;INS(oleksime )kasutDEL(am)aINS(nud);INS(oleksime ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,COND,1,PL
kuritöö;kuritööl;kuritööINS(l);INS(l);;N,AT+ESS,SG
kesa;kessa;kesINS(s)a;INS(s);;N,IN+ALL,SG
rüütel;rüütlis;rüütDEL(e)lINS(is);INS(is);DEL(e);N,IN+ESS,SG
vahvel;vahvlitelt;vahvINS(lit)elINS(t);INS(lit),INS(t);;N,AT+ABL,PL
jõuluöö;jõuluööga;jõuluööINS(ga);INS(ga);;N,COM,SG
algama;olen alanud;INS(olen )alDEL(gam)aINS(nud);INS(olen ),INS(nud);DEL(gam);V,ACT,PRS,PRF,POS,IND,1,SG
õnnelik;õnnelikesse;õnnelikINS(esse);INS(esse);;N,IN+ALL,PL
asuma;oleksin asunud;INS(oleksin )asuDEL(ma)INS(nud);INS(oleksin ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND
lehtpuu;lehtpuule;lehtpuuINS(le);INS(le);;N,AT+ALL,SG
ajama;ajasid;ajDEL(am)aINS(sid);INS(sid);DEL(am);V,ACT,PST,POS,IND,2,SG
looma;lõid;lDEL(ooma)INS(õid);INS(õid);DEL(ooma);V,ACT,PST,POS,IND,2,SG
magustama;magustataks;magustaDEL(m)INS(t)aINS(ks);INS(t),INS(ks);DEL(m);V,PASS,PRS,POS,COND
seksuaalpartner;seksuaalpartnerid;seksuaalpartnerINS(id);INS(id);;N,ACC,PL
ihu;ihude;ihuINS(de);INS(de);;N,GEN,PL
paber;paberiks;paberINS(iks);INS(iks);;N,TRANS,SG
petma;oleksime petnud;INS(oleksime )petDEL(ma)INS(nud);INS(oleksime ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,1,PL
kallistama;kallistasin;kallistDEL(am)aINS(sin);INS(sin);DEL(am);V,ACT,PST,POS,IND,1,SG
nussima;olgu nussinud;INS(olgu )nussiDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,SG
pesema;ärgem peskem;INS(ärgem )pesINS(k)emDEL(a);INS(ärgem ),INS(k);DEL(a);V,ACT,PRS,NEG,IMP,1,PL
seesütlev;seesütlevad;seesütlevINS(ad);INS(ad);;N,NOM,PL
ükssarvik;ükssarvikud;ükssarvikINS(ud);INS(ud);;N,ACC,PL
öökima;olite öökinud;INS(olite )öökiDEL(ma)INS(nud);INS(olite ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,2,PL
valetaja;valetajana;valetajINS(an)a;INS(an);;N,FRML,SG
nahkhiir;nahkhiires;nahkhiirINS(es);INS(es);;N,IN+ESS,SG
vannituba;vannitoast;vannitDEL(ub)INS(o)aINS(st);INS(o),INS(st);DEL(ub);N,IN+ABL,SG
kaevur;kaevuriteks;kaevurINS(iteks);INS(iteks);;N,TRANS,PL
hüvitama;ärgu olgu hüvitanud;INS(ärgu olgu )hüvitDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,PL
hööveldama;hööveldasid;hööveldDEL(am)aINS(sid);INS(sid);DEL(am);V,ACT,PST,POS,IND,2,SG
mitmus;mitmuseks;mitmuINS(sek)s;INS(sek);;N,TRANS,SG
avama;olete avanud;INS(olete )avDEL(am)aINS(nud);INS(olete ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IND,2,PL
jääkaru;jääkarudeta;jääkaruINS(deta);INS(deta);;N,PRIV,PL
tahtma;ei taheta;INS(ei )tahINS(e)tDEL(m)a;INS(ei ),INS(e);DEL(m);V,PASS,PRS,NEG,IND
haarama;ei haaratud;INS(ei )haarDEL(am)aINS(tud);INS(ei ),INS(tud);DEL(am);V,PASS,PST,NEG,IND
nutma;olgu nutnud;INS(olgu )nutDEL(ma)INS(nud);INS(olgu ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IMP,SG
minema;olgu läinud;DEL(m)INS(olgu lä)inDEL(ema)INS(ud);INS(olgu lä),INS(ud);DEL(m),DEL(ema);V,ACT,PRS,PRF,POS,IMP,SG
lööma;ei ole löödudp;INS(ei ole )lööDEL(ma)INS(dudp);INS(ei ole ),INS(dudp);DEL(ma);V,PASS,PRS,PRF,NEG,IND
saama;olin saanud;INS(olin )saDEL(am)aINS(nud);INS(olin ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,COND,1,SG
saatma;on saatnud;INS(on )saatDEL(ma)INS(nud);INS(on ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,3,PL
ühendama;ei olevat ühendatudp;INS(ei olevat )ühendDEL(am)aINS(tudp);INS(ei olevat ),INS(tudp);DEL(am);V,PASS,PRS,PRF,NEG,QUOT
küsima;küsiksid;küsiDEL(ma)INS(ksid);INS(ksid);DEL(ma);V,ACT,PRS,POS,COND,2,SG
jalus;jalustele;jalusINS(tele);INS(tele);;N,AT+ALL,PL
jumalus;jumalustega;jumalusINS(tega);INS(tega);;N,COM,PL
nägema;näinud;näDEL(gema)INS(inud);INS(inud);DEL(gema);V.PTCP,ACT,PST
kuulutama;kuulutage;kuulutDEL(am)aINS(ge);INS(ge);DEL(am);V,ACT,PRS,POS,IMP,2,PL
peenendama;peenendate;peenendDEL(am)aINS(te);INS(te);DEL(am);V,ACT,PRS,POS,IND,2,PL
sõudma;oleksid sõudnud;INS(oleksid )sõINS(udn)udDEL(ma);INS(oleksid ),INS(udn);DEL(ma);V,ACT,PRS,PRF,POS,COND,3,PL
vesi;vetelevesile;INS(vetele)vesiINS(le);INS(vetele),INS(le);;N,AT+ALL,PL
teadlane;teadlane;teadlane;;;N,NOM,SG
aitama;oled aidanud;INS(oled )aiDEL(tam)INS(d)aINS(nud);INS(oled ),INS(d),INS(nud);DEL(tam);V,ACT,PRS,PRF,POS,IND,2,SG
jõgi;jõgedelt;jõgDEL(i)INS(edelt);INS(edelt);DEL(i);N,AT+ABL,PL
terbium;terbiumilt;terbiumINS(ilt);INS(ilt);;N,AT+ABL,SG
düsproosium;düsproosiumdel;düsproosiumINS(del);INS(del);;N,AT+ESS,PL
liblikas;liblikateks;liblikaINS(tek)s;INS(tek);;N,TRANS,PL
õhtu;õhtuks;õhtuINS(ks);INS(ks);;N,TRANS,SG
taimer;taimerite;taimerINS(ite);INS(ite);;N,GEN,PL
karu;karude;karuINS(de);INS(de);;N,GEN,PL
lendama;lendate;lendDEL(am)aINS(te);INS(te);DEL(am);V,ACT,PRS,POS,IND,2,PL
käskima;ei olnud käsitudp;INS(ei olnud )käsDEL(k)iDEL(ma)INS(tudp);INS(ei olnud ),INS(tudp);DEL(k),DEL(ma);V,PASS,PST,PRF,NEG,IND
tõsi;tõed;tõDEL(si)INS(ed);INS(ed);DEL(si);N,ACC,PL
üritama;ei ole üritatudp;INS(ei ole )üritDEL(am)aINS(tudp);INS(ei ole ),INS(tudp);DEL(am);V,PASS,PRS,PRF,NEG,IND
ootama;ei oodataks;INS(ei )ooINS(da)tDEL(am)aINS(ks);INS(ei ),INS(da),INS(ks);DEL(am);V,PASS,PRS,NEG,COND
mihklikuu;mihklikuu;mihklikuu;;;N,NOM,SG
harjama;harjake;harjDEL(am)aINS(ke);INS(ke);DEL(am);V,ACT,PRS,POS,IMP,2,PL
summutama;summutasite;summutDEL(am)aINS(site);INS(site);DEL(am);V,ACT,PST,POS,IND,2,PL
hakkama;oli hakanud;INS(oli )hakDEL(kam)aINS(nud);INS(oli ),INS(nud);DEL(kam);V,ACT,PRS,PRF,POS,COND,3,SG
algama;ei oleks alanudp;INS(ei oleks )alDEL(gam)aINS(nudp);INS(ei oleks ),INS(nudp);DEL(gam);V,ACT,PRS,PRF,NEG,COND
harjutus;harjutusteta;harjutusINS(teta);INS(teta);;N,PRIV,PL
aatom;aatomisse;aatomINS(isse);INS(isse);;N,IN+ALL,SG
sõudma;sõuetud;sõINS(uet)udDEL(ma);INS(uet);DEL(ma);V.PTCP,PASS,PST
ekvaator;ekvaatorist;ekvaatorINS(ist);INS(ist);;N,IN+ABL,SG
helmekuu;helmekuu;helmekuu;;;N,NOM,SG
hoidja;hoidjasse;hoidjaINS(sse);INS(sse);;N,IN+ALL,SG
rahvastikuteadus;rahvastikuteadusse;rahvastikuteadusINS(se);INS(se);;N,IN+ALL,SG
protaktiinium;protaktiiniumid;protaktiiniumINS(id);INS(id);;N,NOM,PL
närima;närivad;näriDEL(m)INS(v)aINS(d);INS(v),INS(d);DEL(m);V,ACT,PRS,POS,IND,3,PL
istuma;ei ole istunudp;INS(ei ole )istuDEL(ma)INS(nudp);INS(ei ole ),INS(nudp);DEL(ma);V,ACT,PST,NEG,IND
doktor;doktoreid;doktorINS(eid);INS(eid);;N,PRT,PL
lahkuma;olete lahkunud;INS(olete )lahkuDEL(ma)INS(nud);INS(olete ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,2,PL
artikkel;artiklile;artikDEL(ke)lINS(ile);INS(ile);DEL(ke);N,AT+ALL,SG
selgitama;selgitama;selgitama;;;V,NFIN
ameeriklane;ameeriklasena;ameeriklaINS(se)nDEL(e)INS(a);INS(se),INS(a);DEL(e);N,FRML,SG
trofee;trofee;trofee;;;N,GEN,SG
otsmikuluu;otsmikuluu;otsmikuluu;;;N,ACC,SG
kobistama;ei olnud kobistanudp;INS(ei olnud )kobistDEL(am)aINS(nudp);INS(ei olnud ),INS(nudp);DEL(am);V,ACT,PST,PRF,NEG,IND
päike;päikeselt;päikeINS(selt);INS(selt);;N,AT+ABL,SG
süstal;süstaldes;süstalINS(des);INS(des);;N,IN+ESS,PL
raadium;raadiumdesse;raadiumINS(desse);INS(desse);;N,IN+ALL,PL
kiitma;ei kiidetud;INS(ei )kiiINS(de)tDEL(ma)INS(ud);INS(ei ),INS(de),INS(ud);DEL(ma);V,PASS,PST,NEG,IND
ostma;ei oleks ostetudp;INS(ei oleks )ostDEL(ma)INS(etudp);INS(ei oleks ),INS(etudp);DEL(ma);V,PASS,PRS,PRF,NEG,COND
keema;keegu;keeDEL(ma)INS(gu);INS(gu);DEL(ma);V,ACT,PRS,POS,IMP,3,SG
tseesium;tseesiumid;tseesiumINS(id);INS(id);;N,ACC,PL
lebama;lebame;lebamDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
peenis;peenistel;peenisINS(tel);INS(tel);;N,AT+ESS,PL
keemik;keemikusse;keemikINS(usse);INS(usse);;N,IN+ALL,SG
koristama;koristatavat;koristaDEL(m)INS(tav)aINS(t);INS(tav),INS(t);DEL(m);V,PASS,PRS,POS,QUOT
närima;närisid;näriDEL(ma)INS(sid);INS(sid);DEL(ma);V,ACT,PST,POS,IND,2,SG
olev;olevatel;olevINS(atel);INS(atel);;N,AT+ESS,PL
käsi;käed;käDEL(si)INS(ed);INS(ed);DEL(si);N,NOM,PL
hafnium;hafniumdena;hafniumINS(dena);INS(dena);;N,FRML,PL
suitsetama;olen suitsetanud;INS(olen )suitsetDEL(am)aINS(nud);INS(olen ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IND,1,SG
imetama;imetatakse;imetaDEL(m)INS(t)aINS(kse);INS(t),INS(kse);DEL(m);V,PASS,PRS,POS,IND
jaanuar;jaanuarina;jaanuarINS(ina);INS(ina);;N,FRML,SG
hommik;hommikuks;hommikINS(uks);INS(uks);;N,TRANS,SG
masin;masinana;masinINS(ana);INS(ana);;N,FRML,SG
korjama;ärgem korjakem;INS(ärgem )korjaINS(ke)mDEL(a);INS(ärgem ),INS(ke);DEL(a);V,ACT,PRS,NEG,IMP,1,PL
hoiduma;hoidunud;hoiduDEL(ma)INS(nud);INS(nud);DEL(ma);V.PTCP,ACT,PST
vaheldama;oleksime vaheldanud;INS(oleksime )vaheldDEL(am)aINS(nud);INS(oleksime ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,COND,1,PL
kütma;ärgu kütku;INS(ärgu )kütDEL(ma)INS(ku);INS(ärgu ),INS(ku);DEL(ma);V,ACT,PRS,NEG,IMP,3,SG
palataliseerima;palataliseerigem;palataliseeriINS(ge)mDEL(a);INS(ge);DEL(a);V,ACT,PRS,POS,IMP,1,PL
šaakal;šaakaliteks;šaakalINS(iteks);INS(iteks);;N,TRANS,PL
kroonu;kroonudeta;kroonuINS(deta);INS(deta);;N,PRIV,PL
orkester;orkestris;orkestDEL(e)rINS(is);INS(is);DEL(e);N,IN+ESS,SG
pappel;paplil;papDEL(pe)INS(li)l;INS(li);DEL(pe);N,AT+ESS,SG
suitsetama;ei suitseta;INS(ei )suitsetDEL(am)a;INS(ei );DEL(am);V,ACT,PRS,NEG,IND
avama;avab;avDEL(am)aINS(b);INS(b);DEL(am);V,ACT,PRS,POS,IND,3,SG
toitma;toidaksin;toiDEL(tm)INS(d)aINS(ksin);INS(d),INS(ksin);DEL(tm);V,ACT,PRS,POS,COND,1,SG
käima;oled käinud;INS(oled )käiDEL(ma)INS(nud);INS(oled ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,2,SG
sõudma;ärgu sõudku;INS(ärgu )sõudDEL(ma)INS(ku);INS(ärgu ),INS(ku);DEL(ma);V,ACT,PRS,NEG,IMP,3,SG
sihitav;sihitav;sihitav;;;N,NOM,SG
soo;soos;sooINS(s);INS(s);;N,IN+ESS,SG
tsirkoonium;tsirkooniumdeni;tsirkooniumINS(deni);INS(deni);;N,TERM,PL
ajama;ei olnud ajatudp;INS(ei olnud )ajDEL(am)aINS(tudp);INS(ei olnud ),INS(tudp);DEL(am);V,PASS,PST,PRF,NEG,IND
nussima;on nussinud;INS(on )nussiDEL(ma)INS(nud);INS(on ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,3,SG
lõpetama;ära lõpeta;INS(ära )lõpetDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
kaevama;kaevasime;kaevaINS(si)mDEL(a)INS(e);INS(si),INS(e);DEL(a);V,ACT,PST,POS,IND,1,PL
soo;soolt;sooINS(lt);INS(lt);;N,AT+ABL,SG
süli;süledeta;sülDEL(i)INS(edeta);INS(edeta);DEL(i);N,PRIV,PL
alkohol;alkoholdega;alkoholINS(dega);INS(dega);;N,COM,PL
jäätama;ärgu olgu jäätanud;INS(ärgu olgu )jäätDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,SG
põletama;põletame;põletamDEL(a)INS(e);INS(e);DEL(a);V,ACT,PRS,POS,IND,1,PL
sidrun;sidrunitena;sidrunINS(itena);INS(itena);;N,FRML,PL
kadakasakslane;kadakasakslaseks;kadakasakslaDEL(n)INS(s)eINS(ks);INS(s),INS(ks);DEL(n);N,TRANS,SG
soovima;on soovinud;INS(on )sooviDEL(ma)INS(nud);INS(on ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,IND,3,SG
võitma;võitvat;võitDEL(m)INS(v)aINS(t);INS(v),INS(t);DEL(m);V,ACT,PRS,POS,QUOT
tätoveerima;tätoveeriksime;tätoveerINS(iks)imDEL(a)INS(e);INS(iks),INS(e);DEL(a);V,ACT,PRS,POS,COND,1,PL
austama;oled austanud;INS(oled )austDEL(am)aINS(nud);INS(oled ),INS(nud);DEL(am);V,ACT,PRS,PRF,POS,IND,2,SG
surmama;oleksime surmanud;INS(oleksime )surDEL(ma)maINS(nud);INS(oleksime ),INS(nud);DEL(ma);V,ACT,PRS,PRF,POS,COND,1,PL
toomingas;toomingaid;toomingaDEL(s)INS(id);INS(id);DEL(s);N,PRT,PL
rukis;rukiste;rukisINS(te);INS(te);;N,GEN,PL
isa;isadeks;isaINS(deks);INS(deks);;N,TRANS,PL
hõivama;ära hõiva;INS(ära )hõivDEL(am)a;INS(ära );DEL(am);V,ACT,PRS,NEG,IMP,2,SG
ütrium;ütriumid;ütriumINS(id);INS(id);;N,ACC,PL
kasutama;ärgu olgu kasutanud;INS(ärgu olgu )kasutDEL(am)aINS(nud);INS(ärgu olgu ),INS(nud);DEL(am);V,ACT,PRS,PRF,NEG,IMP,PL
spioneerima;spioneeriksime;spioneerINS(iks)imDEL(a)INS(e);INS(iks),INS(e);DEL(a);V,ACT,PRS,POS,COND,1,PL
heinakuu;heinakuude;heinakuuINS(de);INS(de);;N,GEN,PL
kiirendama;kiirendaksin;kiirendDEL(am)aINS(ksin);INS(ksin);DEL(am);V,ACT,PRS,POS,COND,1,SG
ümberlõikamine;ümberlõikamiseks;ümberlõikamiDEL(n)INS(s)eINS(ks);INS(s),INS(ks);DEL(n);N,TRANS,SG
järgnema;järgnete;järgnINS(et)eDEL(ma);INS(et);DEL(ma);V,ACT,PRS,POS,IND,2,PL
kohin;kohinad;kohinINS(ad);INS(ad);;N,ACC,PL
ilmaütlev;ilmaütlevat;ilmaütlevINS(at);INS(at);;N,PRT,SG
kihutama;olgu kihutatud;INS(olgu )kihutDEL(am)aINS(tud);INS(olgu ),INS(tud);DEL(am);V,PASS,PRS,PRF,POS,IMP
kinkima;kingiksin;kinINS(gi)kINS(s)iDEL(ma)INS(n);INS(gi),INS(s),INS(n);DEL(ma);V,ACT,PRS,POS,COND,1,SG
roojama;roojaksin;roojDEL(am)aINS(ksin);INS(ksin);DEL(am);V,ACT,PRS,POS,COND,1,SG
põlema;põlesite;põlINS(esit)eDEL(ma);INS(esit);DEL(ma);V,ACT,PST,POS,IND,2,PL
magama;magasid;magDEL(am)aINS(sid);INS(sid);DEL(am);V,ACT,PST,POS,IND,2,SG
