Source;Target;Combined;Inserts;Deletes;Grammar
ceannfort;ceannfoirt;ceannfoINS(i)rt;INS(i);;N,NOM,PL
loisc;dá loiscidís;INS(dá )loiscINS(idís);INS(dá ),INS(idís);;V,3,PL,SBJV,PST
ton;an ton;INS(an )ton;INS(an );;N,NOM,SG,DEF
aom;aomfaimid;aomINS(faimid);INS(faimid);;V,1,PL,FUT,IND
mionghearr;mionghearrfidh tú;mionghearrINS(fidh tú);INS(fidh tú);;V,2,SG,FUT,IND
brúigh;dá mbrúiteá;INS(dá m)brúiDEL(gh)INS(teá);INS(dá m),INS(teá);DEL(gh);V,2:SG,SBJV,PST
hipeafosfáit;hipeafosfáití;hipeafosfáitINS(í);INS(í);;N,NOM,PL
failpéir;na failpéirí;INS(na )failpéirINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
abhrán;abhráin;abhráINS(i)n;INS(i);;N,GEN,SG
pós;phós siad;pINS(h)ósINS( siad);INS(h),INS( siad);;V,3,PL,PST,IND
busáras;a bhusárais;INS(a )bINS(h)usáraINS(i)s;INS(a ),INS(h),INS(i);;N,VOC,SG
caschiorcal;a chaschiorcala;INS(a )cINS(h)aschiorcalINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
lasc-chlár;leis an lasc-chlár;INS(leis an )lasc-chlár;INS(leis an );;N,DAT,SG,DEF
ráiméis;ráiméisí;ráiméisINS(í);INS(í);;N,GEN,PL
éirigh;d'éireodh sé;INS(d')éirDEL(ig)INS(eod)hINS( sé);INS(d'),INS(eod),INS( sé);DEL(ig);V,3,SG,COND
fair;d'fhairfeadh sibh;INS(d')fINS(h)airINS(feadh sibh);INS(d'),INS(h),INS(feadh sibh);;V,2,PL,COND
scamall;scamaill;scamaINS(i)ll;INS(i);;N,DAT,PL
eagrán;leis an eagrán;INS(leis an )eagrán;INS(leis an );;N,DAT,SG,DEF
ápa;ápaí;ápaINS(í);INS(í);;N,DAT,PL
criostalaigineas;a chriostalaiginis;INS(a )cINS(h)riostalaiginDEL(ea)INS(i)s;INS(a ),INS(h),INS(i);DEL(ea);N,VOC,SG
briathraíocht;a bhriathraíocht;INS(a )bINS(h)riathraíocht;INS(a ),INS(h);;N,VOC,SG
sásar;a shásara;INS(a )sINS(h)ásarINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
rún;leis na rúin;INS(leis na )rúINS(i)n;INS(leis na ),INS(i);;N,DAT,PL,DEF
teanga;na teangacha;INS(na )teangINS(ach)a;INS(na ),INS(ach);;N,NOM,PL,DEF
cochall;na cochaill;INS(na )cochaINS(i)ll;INS(na ),INS(i);;N,NOM,PL,DEF
taitin;thaitnínn;tINS(h)aitDEL(i)INS(nín)n;INS(h),INS(nín);DEL(i);V,1,SG,PST,HAB,IND
dlúthaigh;dhlúthaigh sibh;dINS(h)lúthaigINS(h sib)h;INS(h),INS(h sib);;V,2,PL,PST,IND
díscaoil;díscaoilfidh siad;díscaoilINS(fidh siad);INS(fidh siad);;V,3,PL,FUT,IND
múch;dá múchadh sé;INS(dá )múchINS(adh sé);INS(dá ),INS(adh sé);;V,3,SG,SBJV,PST
adhall;an adhaill;INS(an )adhaINS(i)ll;INS(an ),INS(i);;N,GEN,SG,DEF
tionól;tionól;tionól;;;N,NOM,SG
creideamh;creideamh;creideamh;;;N,NOM,SG
acastóir;an acastóra;INS(an )acastóDEL(i)rINS(a);INS(an ),INS(a);DEL(i);N,GEN,SG,DEF
eachtra;eachtraí;eachtraINS(í);INS(í);;N,GEN,PL
iomaidh;iomaidh;iomaidh;;;N,NOM,SG
ceannbheart;an cheannbhirt;INS(an )cINS(h)eannbhDEL(ea)INS(i)rt;INS(an ),INS(h),INS(i);DEL(ea);N,GEN,SG,DEF
meicnic;an mheicnic;INS(an )mINS(h)eicnic;INS(an ),INS(h);;N,NOM,SG,DEF
iseacór;a iseacóir;INS(a )iseacóINS(i)r;INS(a ),INS(i);;N,VOC,SG
banphríosúnach;banphríosúnach;banphríosúnach;;;N,GEN,PL
slat;an tslat;INS(an t)slat;INS(an t);;N,NOM,SG,DEF
dathaigh;a dhathaíonn;INS(a )dINS(h)athaDEL(igh)INS(íonn);INS(a ),INS(h),INS(íonn);DEL(igh);V,REL,PRS,IND
muislín;muislín;muislín;;;N,DAT,SG
titim;leis an titim;INS(leis an )titim;INS(leis an );;N,DAT,SG,DEF
cliathán;leis an gcliathán;INS(leis an g)cliathán;INS(leis an g);;N,DAT,SG,DEF
néarchorda;néarchordaí;néarchordaINS(í);INS(í);;N,NOM,PL
tapa;tapa;tapa;;;N,GEN,SG
cráifeach;cráifeach;cráifeach;;;ADJ,GEN,PL,WEAK
comharsa;comharsan;comharsaINS(n);INS(n);;N,GEN,PL
teaghasán;leis na teaghasáin;INS(leis na )teaghasáINS(i)n;INS(leis na ),INS(i);;N,DAT,PL,DEF
cruinnigh;chruinnímis;cINS(h)ruinnINS(ím)iDEL(gh)INS(s);INS(h),INS(ím),INS(s);DEL(gh);V,1,PL,PST,HAB,IND
litritheoir;litritheoirí;litritheoirINS(í);INS(í);;N,DAT,PL
iarndóid;iarndóideanna;iarndóidINS(eanna);INS(eanna);;N,GEN,PL
te;teo;teINS(o);INS(o);;ADJ,DAT,PL
bantáilliúir;an bhantáilliúra;INS(an )bINS(h)antáilliúDEL(i)rINS(a);INS(an ),INS(h),INS(a);DEL(i);N,GEN,SG,DEF
meathlaigh;mheathlaíomar;mINS(h)eathlaDEL(igh)INS(íomar);INS(h),INS(íomar);DEL(igh);V,1,PL,PST,IND
meathlaigh;meathlaítear;meathlaDEL(igh)INS(ítear);INS(ítear);DEL(igh);V,AUTO,PRS,IND
snigh;snigh;snigh;;;V,2,SG,IMP
poipín;poipín;poipín;;;N,GEN,SG
dínasc;go ndínasca siad;INS(go n)dínascINS(a siad);INS(go n),INS(a siad);;V,3,PL,SBJV,PRS
crosbhogha;crosbhogha;crosbhogha;;;N,GEN,SG
anfhorlann;anfhorlann;anfhorlann;;;N,DAT,SG
suipéar;a shuipéara;INS(a )sINS(h)uipéarINS(a);INS(a ),INS(h),INS(a);;N,VOC,PL
siosach;an siosach;INS(an )siosach;INS(an );;N,NOM,SG,DEF
vacsaíneoir;vacsaíneoir;vacsaíneoir;;;N,NOM,SG
truicear;na truicir;INS(na )truicDEL(ea)INS(i)r;INS(na ),INS(i);DEL(ea);N,NOM,PL,DEF
meándoimhneacht;leis an meándoimhneacht;INS(leis an )meándoimhneacht;INS(leis an );;N,DAT,SG,DEF
aeráid;leis na haeráidí;INS(leis na h)aeráidINS(í);INS(leis na h),INS(í);;N,DAT,PL,DEF
Eastóinis;leis an Eastóinis;INS(leis an )Eastóinis;INS(leis an );;N,DAT,SG,DEF
iolraigh;d'iolraídís;INS(d')iolraDEL(igh)INS(ídís);INS(d'),INS(ídís);DEL(igh);V,3,PL,PST,HAB,IND
saorstát;saorstát;saorstát;;;N,GEN,PL
impiriúlachas;an impiriúlachais;INS(an )impiriúlachaINS(i)s;INS(an ),INS(i);;N,GEN,SG,DEF
fo-ordaigh;d'fho-ordaigh siad;INS(d')fINS(h)o-ordaighINS( siad);INS(d'),INS(h),INS( siad);;V,3,PL,PST,IND
coitianta;choitianta;cINS(h)oitianta;INS(h);;ADJ,NOM+VOC,SG,FEM
púca;púca;púca;;;N,GEN,SG
absalóideachas;an t-absalóideachas;INS(an t-)absalóideachas;INS(an t-);;N,NOM,SG,DEF
teorainn;an teorainn;INS(an )teorainn;INS(an );;N,NOM,SG,DEF
sionnach;leis na sionnaigh;INS(leis na )sionnaDEL(c)INS(ig)h;INS(leis na ),INS(ig);DEL(c);N,DAT,PL,DEF
meánleibhéal;leis na meánleibhéil;INS(leis na )meánleibhéDEL(a)INS(i)l;INS(leis na ),INS(i);DEL(a);N,DAT,PL,DEF
heilmint;leis an heilmint;INS(leis an )heilmint;INS(leis an );;N,DAT,SG,DEF
hipeamáine;hipeamáine;hipeamáine;;;N,GEN,SG
guigh;ghuigh sibh;gINS(h)uigINS(h sib)h;INS(h),INS(h sib);;V,2,PL,PST,IND
Alsáiseach;Alsáisigh;AlsáisDEL(eac)INS(ig)h;INS(ig);DEL(eac);N,GEN,SG
allapolaplóideach;an t-allapolaplóideach;INS(an t-)allapolaplóideach;INS(an t-);;N,NOM,SG,DEF
bruthimbrít;bruthimbríte;bruthimbrítINS(e);INS(e);;N,GEN,SG
líomóid;a líomóid;INS(a )líomóid;INS(a );;N,VOC,SG
haca oighir;leis an haca oighir;INS(leis an )haca oighir;INS(leis an );;N,DAT,SG,DEF
cluinstin;cluinstin;cluinstin;;;N,DAT,SG
caimiléir;caimiléirí;caimiléirINS(í);INS(í);;N,NOM,PL
cluich;cluichte;cluichINS(te);INS(te);;V,V.PTCP,PST
seiceadóir;an seiceadóir;INS(an )seiceadóir;INS(an );;N,NOM,SG,DEF
íobairt;na híobairtí;INS(na h)íobairtINS(í);INS(na h),INS(í);;N,NOM,PL,DEF
tit;titear;titINS(ear);INS(ear);;V,AUTO,PRS,IND
ionadaigh;d'ionadaigh mé;INS(d')ionadaighINS( mé);INS(d'),INS( mé);;V,1,SG,PST,IND
eitlíocht;eitlíocht;eitlíocht;;;N,DAT,SG
substaint;substaint;substaint;;;N,NOM,SG
carráiste;carráistí;carráistDEL(e)INS(í);INS(í);DEL(e);N,NOM,PL
fótashruth;leis na fótashruthanna;INS(leis na )fótashruthINS(anna);INS(leis na ),INS(anna);;N,DAT,PL,DEF
treisigh;go dtreisímid;INS(go d)treisINS(ím)iDEL(gh)INS(d);INS(go d),INS(ím),INS(d);DEL(gh);V,1,PL,SBJV,PRS
bearr;bearradh;bearrINS(adh);INS(adh);;V,V.MSDR
achtainiam;achtainiam;achtainiam;;;N,DAT,SG
neamhbhailíocht;leis an neamhbhailíocht;INS(leis an )neamhbhailíocht;INS(leis an );;N,DAT,SG,DEF
fo-bhainisteoir;na fo-bhainisteoirí;INS(na )fo-bhainisteoirINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
aifirt;na haifeartha;INS(na h)aifDEL(i)INS(ea)rtINS(ha);INS(na h),INS(ea),INS(ha);DEL(i);N,GEN,SG,DEF
plánchlár;plánchláir;plánchláINS(i)r;INS(i);;N,GEN,SG
uillinn istigh;uilleannacha istigh;uillDEL(i)INS(ea)nnINS(acha) istigh;INS(ea),INS(acha);DEL(i);N,GEN,PL
ceadaigh;ceadaigh;ceadaigh;;;V,2,SG,IMP
foghraíocht;foghraíochtaí;foghraíochtINS(aí);INS(aí);;N,DAT,PL
scilléad;scilléid;scilléDEL(a)INS(i)d;INS(i);DEL(a);N,NOM,PL
dínasc;dhínasc sé;dINS(h)ínascINS( sé);INS(h),INS( sé);;V,3,SG,PST,IND
oirfide;a oirfide;INS(a )oirfide;INS(a );;N,VOC,SG
eallach;leis an eallach;INS(leis an )eallach;INS(leis an );;N,DAT,SG,DEF
féin-earótachas;féin-earótachas;féin-earótachas;;;N,DAT,SG
banghaiscíoch;banghaiscíoch;banghaiscíoch;;;N,NOM,SG
líomh;líomh tú;líomhINS( tú);INS( tú);;V,2,SG,PST,IND
caibidil;caibidil;caibidil;;;N,NOM,SG
uilechumhacht;na huilechumhachta;INS(na h)uilechumhachtINS(a);INS(na h),INS(a);;N,GEN,SG,DEF
ógh;ógha;óghINS(a);INS(a);;N,NOM,PL
colúr;colúr;colúr;;;N,DAT,SG
gearrshnáithe;gearrshnáithe;gearrshnáithe;;;N,DAT,SG
absalóid;a absalóid;INS(a )absalóid;INS(a );;N,VOC,SG
ríomhchláraitheoir;na ríomhchláraitheoirí;INS(na )ríomhchláraitheoirINS(í);INS(na ),INS(í);;N,NOM,PL,DEF
páiste;leis na páistí;INS(leis na )páistDEL(e)INS(í);INS(leis na ),INS(í);DEL(e);N,DAT,PL,DEF
daonna;dhaonna;dINS(h)aonna;INS(h);;ADJ,NOM+VOC,SG,FEM
murlán;murláin;murláINS(i)n;INS(i);;N,GEN,SG
gabhálacht;na gabhálachta;INS(na )gabhálachtINS(a);INS(na ),INS(a);;N,GEN,SG,DEF
beathaigh;beathaíonn siad;beathaINS(íonn s)iDEL(gh)INS(ad);INS(íonn s),INS(ad);DEL(gh);V,3,PL,PRS,IND
mion;miona;mionINS(a);INS(a);;ADJ,NOM,PL
Bolavach;Bolavach;Bolavach;;;N,GEN,PL
imeartas;a imeartasa;INS(a )imeartasINS(a);INS(a ),INS(a);;N,VOC,PL
gríofa;gríofa;gríofa;;;ADJ,GEN,PL,STRONG
maoidh;maoidhfidh tú;maoidhINS(fidh tú);INS(fidh tú);;V,2,SG,FUT,IND
cobhsaigh;chobhsaítí;cINS(h)obhsaDEL(igh)INS(ítí);INS(h),INS(ítí);DEL(igh);V,AUTO,PST,HAB,IND
ceimeatrópacht;ceimeatrópachta;ceimeatrópachtINS(a);INS(a);;N,GEN,SG
stílín;stílíní;stílínINS(í);INS(í);;N,DAT,PL
taod;an taod;INS(an )taod;INS(an );;N,NOM,SG,DEF
oisté-eolaí;oisté-eolaí;oisté-eolaí;;;N,DAT,SG
banchuire;banchuire;banchuire;;;N,DAT,SG
aiteal;aiteal;aiteal;;;N,DAT,SG
fead;feadanna;feadINS(anna);INS(anna);;N,GEN,PL
litirphreas;litirphreasanna;litirphreasINS(anna);INS(anna);;N,DAT,PL
éascaigh;éascóidh tú;éascDEL(aig)INS(óid)hINS( tú);INS(óid),INS( tú);DEL(aig);V,2,SG,FUT,IND
fuilleamhóir;fuilleamhóirí;fuilleamhóirINS(í);INS(í);;N,NOM,PL
iothlainn;leis na hiothlainneacha;INS(leis na h)iothlainnINS(eacha);INS(leis na h),INS(eacha);;N,DAT,PL,DEF
néarúlú;an néarúlaithe;INS(an )néarúlDEL(ú)INS(aithe);INS(an ),INS(aithe);DEL(ú);N,GEN,SG,DEF
fofhostaigh;fofhostaíonn sé;fofhostaDEL(igh)INS(íonn sé);INS(íonn sé);DEL(igh);V,3,SG,PRS,IND
salú;an tsalaithe;INS(an t)salDEL(ú)INS(aithe);INS(an t),INS(aithe);DEL(ú);N,GEN,SG,DEF
urtheilgean;na hurtheilgin;INS(na h)urtheilgDEL(ea)INS(i)n;INS(na h),INS(i);DEL(ea);N,NOM,PL,DEF
ionfhabhtú;a ionfhabhtú;INS(a )ionfhabhtú;INS(a );;N,VOC,SG
íol;íol;íol;;;N,NOM,SG
mól;móil;móINS(i)l;INS(i);;N,NOM,PL
fabhtacht;fabhtacht;fabhtacht;;;N,DAT,SG
leaba;a leaba;INS(a )leaba;INS(a );;N,VOC,SG
foluí;leis an bhfoluí;INS(leis an bh)foluí;INS(leis an bh);;N,DAT,SG,DEF
ridireacht;an ridireacht;INS(an )ridireacht;INS(an );;N,NOM,SG,DEF
deireadh seachtaine;an deireadh seachtaine;INS(an )deireadh seachtaine;INS(an );;N,NOM,SG,DEF
fóta-ianúchán;an fóta-ianúchán;INS(an )fóta-ianúchán;INS(an );;N,NOM,SG,DEF
teine;teine;teine;;;N,DAT,SG
cnap;cnapanna;cnapINS(anna);INS(anna);;N,GEN,PL
miotaseolaíocht;leis an miotaseolaíocht;INS(leis an )miotaseolaíocht;INS(leis an );;N,DAT,SG,DEF
aturnae;an t-aturnae;INS(an t-)aturnae;INS(an t-);;N,NOM,SG,DEF
socheolaíochas;an tsocheolaíochais;INS(an t)socheolaíochaINS(i)s;INS(an t),INS(i);;N,GEN,SG,DEF
barúil;barúlacha;barúDEL(i)lINS(acha);INS(acha);DEL(i);N,DAT,PL
Iúgslavach;na hIúgslavaigh;INS(na h)IúgslavaDEL(c)INS(ig)h;INS(na h),INS(ig);DEL(c);N,NOM,PL,DEF
fachtóireacht;fachtóireacht;fachtóireacht;;;N,NOM,SG
éagnaigh;d'éagnódh sé;INS(d')éagnDEL(aig)INS(ód)hINS( sé);INS(d'),INS(ód),INS( sé);DEL(aig);V,3,SG,COND
fochonradh;leis na fochonarthaí;INS(leis na )fochonINS(a)rINS(th)aDEL(dh)INS(í);INS(leis na ),INS(a),INS(th),INS(í);DEL(dh);N,DAT,PL,DEF
Bantúch;leis na Bantúigh;INS(leis na )BantúDEL(c)INS(ig)h;INS(leis na ),INS(ig);DEL(c);N,DAT,PL,DEF
éadáil;na héadála;INS(na h)éadáDEL(i)lINS(a);INS(na h),INS(a);DEL(i);N,GEN,SG,DEF
cléireach;cléireach;cléireach;;;N,GEN,PL
lármhoiréan;a lármhoiréin;INS(a )lármhoiréDEL(a)INS(i)n;INS(a ),INS(i);DEL(a);N,VOC,SG
eintéilicíocht;eintéilicíochta;eintéilicíochtINS(a);INS(a);;N,GEN,SG
atíolaic;atíolacadh;atíolaDEL(i)cINS(adh);INS(adh);DEL(i);V,V.MSDR
pioc;phiocamar;pINS(h)iocINS(amar);INS(h),INS(amar);;V,1,PL,PST,IND
astaíocht;a astaíochtaí;INS(a )astaíochtINS(aí);INS(a ),INS(aí);;N,VOC,PL
mallacht;a mhallachtaí;INS(a )mINS(h)allachtINS(aí);INS(a ),INS(h),INS(aí);;N,VOC,PL
bríbhéir;bríbhéirí;bríbhéirINS(í);INS(í);;N,NOM,PL
